state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
ID,16025,399408,Camas County,2782253888,11548054,1074.234,4.459,43.502552,-114.772135,2018
ID,16027,399406,Canyon County,1520436972,43132337,587.044,16.653,43.625796,-116.70905800000001,2018
ID,16029,395406,Caribou County,4569240751,89216879,1764.194,34.446999999999996,42.786072,-111.544273,2018
ID,16031,395698,Cassia County,6644895771,39160677,2565.609,15.12,42.282313,-113.626328,2018
ID,16033,399755,Clark County,4566524478,2476454,1763.145,0.956,44.290217999999996,-112.35461299999999,2018
ID,16035,395697,Clearwater County,6364412194,79593140,2457.313,30.730999999999998,46.67257,-115.6535,2018
ID,16037,399758,Custer County,12748378759,42527192,4922.177,16.42,44.273351,-114.25226699999999,2018
ID,16039,400252,Elmore County,7964417369,68330393,3075.079,26.383000000000003,43.394698,-115.471205,2018
ID,16041,395585,Franklin County,1717211129,12153472,663.0189999999999,4.692,42.173609,-111.822965,2018
ID,16043,395408,Fremont County,4827633119,83440653,1863.96,32.217,44.218090999999994,-111.484429,2018
ID,16045,395442,Gem County,1449796570,12491545,559.77,4.823,44.061473,-116.398784,2018
ID,16047,395441,Gooding County,1888932879,12472392,729.321,4.816,42.973185,-114.82141999999999,2018
ID,16049,395699,Idaho County,21956594313,67559274,8477.489,26.085,45.849644,-115.46733700000001,2018
ID,16051,399751,Jefferson County,2832617275,31168374,1093.68,12.034,43.796965,-112.31858799999999,2018
ID,16053,395662,Jerome County,1547443958,13094559,597.471,5.056,42.691395,-114.26208600000001,2018
ID,16055,395661,Kootenai County,3205833878,184447536,1237.779,71.21600000000001,47.675965999999995,-116.695922,2018
ID,16057,395613,Latah County,2786483031,2369979,1075.867,0.915,46.81892,-116.730974,2018
ID,16059,399754,Lemhi County,11819910408,14109812,4563.693,5.4479999999999995,44.928506,-113.887042,2018
ID,16061,395622,Lewis County,1240141958,2340247,478.82199999999995,0.904,46.236328,-116.42376000000002,2018
ID,16063,395624,Lincoln County,3111517520,11588561,1201.364,4.474,42.986181,-114.153899,2018
ID,16065,394803,Madison County,1215396305,10500897,469.267,4.053999999999999,43.788614,-111.656993,2018
ID,16067,394807,Minidoka County,1960610464,13928463,756.9960000000001,5.377999999999999,42.857211,-113.63983999999999,2018
ID,16069,399394,Nez Perce County,2197139820,21252916,848.32,8.206,46.333791,-116.76090900000001,2018
ID,16071,399759,Oneida County,3105269252,3995237,1198.951,1.5430000000000001,42.183895,-112.520449,2018
ID,16073,399760,Owyhee County,19860561630,74125617,7668.206,28.62,42.572851,-116.18968999999998,2018
ID,16075,394896,Payette County,1053846147,8875236,406.892,3.427,44.00243,-116.75023799999998,2018
ID,16077,394951,Power County,3635892392,99205466,1403.826,38.303000000000004,42.694126000000004,-112.844407,2018
ID,16079,1702379,Shoshone County,6830898577,13962454,2637.425,5.391,47.347694,-115.88509199999999,2018
ID,16081,399297,Teton County,1163139950,2868473,449.091,1.1079999999999999,43.760994000000004,-111.21176499999999,2018
ID,16083,399334,Twin Falls County,4977213734,18063165,1921.713,6.974,42.352309000000005,-114.66563899999998,2018
ID,16085,399756,Valley County,9492607314,177116417,3665.116,68.385,44.855959999999996,-115.61806100000001,2018
ID,16087,399757,Washington County,3762870362,53228009,1452.852,20.551,44.448223,-116.79779199999999,2018
IL,17001,424202,Adams County,2214804824,41767689,855.1410000000001,16.127,39.986052,-91.19496099999999,2018
IL,17003,424203,Alexander County,609996948,44237171,235.521,17.08,37.183658,-89.34951600000001,2018
IL,17005,424204,Bond County,985073312,6462629,380.339,2.495,38.885923999999996,-89.436592,2018
IL,17007,424205,Boone County,727171389,3361806,280.762,1.298,42.318983,-88.82429499999999,2018
IL,17009,424206,Brown County,791704469,4139310,305.67900000000003,1.598,39.962069,-90.750309,2018
IL,17011,424207,Bureau County,2250916543,11606402,869.084,4.481,41.401303999999996,-89.528377,2018
IL,17013,424208,Calhoun County,657402921,77058387,253.825,29.752,39.164262,-90.66629499999999,2018
IL,17015,424209,Carroll County,1152657063,55892254,445.043,21.58,42.0709,-89.924189,2018
IL,17017,424210,Cass County,973191108,20570537,375.751,7.942,39.969202,-90.245704,2018
IL,17019,424211,Champaign County,2579909092,6099477,996.1089999999999,2.355,40.138984,-88.196975,2018
IL,17021,424212,Christian County,1837575850,16221210,709.492,6.263,39.545524,-89.279593,2018
IL,17023,424213,Clark County,1298695036,8796711,501.42900000000003,3.3960000000000004,39.332364,-87.791687,2018
IL,17025,424214,Clay County,1212815749,3271820,468.27099999999996,1.263,38.746819,-88.482325,2018
IL,17027,424215,Clinton County,1227664369,75635324,474.004,29.203000000000003,38.606295,-89.42622800000001,2018
IL,17029,424216,Coles County,1316459189,4631826,508.288,1.788,39.51368,-88.220782,2018
IL,17031,1784766,Cook County,2447370818,1786313044,944.935,689.699,41.894294,-87.645455,2018
IL,17033,424218,Crawford County,1148953805,5718140,443.61400000000003,2.208,39.002787,-87.76061899999999,2018
IL,17035,424219,Cumberland County,895929073,2529531,345.92,0.977,39.273121,-88.240619,2018
IL,17037,422190,DeKalb County,1635174009,8532272,631.344,3.2939999999999996,41.894612,-88.768991,2018
IL,17039,426598,De Witt County,1029654716,19515948,397.55199999999996,7.535,40.181499,-88.901853,2018
IL,17041,424222,Douglas County,1079156581,1448702,416.665,0.5589999999999999,39.766078,-88.222866,2018
IL,17043,422191,DuPage County,848808625,22435476,327.727,8.662,41.852058,-88.086038,2018
IL,17045,424224,Edgar County,1614558743,1583699,623.385,0.611,39.679037,-87.74710999999999,2018
IL,17047,424225,Edwards County,576061989,781203,222.419,0.302,38.417095,-88.04794100000001,2018
IL,17049,424226,Effingham County,1239970330,3183217,478.755,1.229,39.047945,-88.592849,2018
IL,17051,424227,Fayette County,1855715976,22931323,716.4960000000001,8.854,39.001125,-89.017923,2018
IL,17053,424228,Ford County,1257690125,1640596,485.597,0.633,40.596539,-88.224588,2018
IL,17055,424229,Franklin County,1059098605,58350789,408.92,22.529,37.991852,-88.926321,2018
IL,17057,424230,Fulton County,2242157116,43975590,865.702,16.979,40.46524,-90.202269,2018
IL,17059,424231,Gallatin County,836540182,13265237,322.99,5.122000000000001,37.768677000000004,-88.227964,2018
IL,17061,424232,Greene County,1406415355,8423898,543.02,3.252,39.355444,-90.387757,2018
IL,17063,424233,Grundy County,1082842942,32125973,418.088,12.404000000000002,41.29241,-88.401054,2018
IL,17065,424234,Hamilton County,1125696542,3172088,434.634,1.225,38.085227,-88.539009,2018
IL,17067,424235,Hancock County,2055722033,53564033,793.7189999999999,20.680999999999997,40.401317999999996,-91.168801,2018
IL,17069,424236,Hardin County,459650851,10640803,177.472,4.1080000000000005,37.517852000000005,-88.266148,2018
IL,17071,424237,Henderson County,981059027,42557504,378.789,16.432000000000002,40.814471000000005,-90.94124599999999,2018
IL,17073,424238,Henry County,2131558653,6855644,822.9989999999999,2.647,41.350021000000005,-90.130838,2018
IL,17075,424239,Iroquois County,2894067723,4209399,1117.406,1.625,40.748867,-87.833601,2018
IL,17077,424240,Jackson County,1512739198,47416092,584.072,18.307000000000002,37.786096,-89.381212,2018
IL,17079,424241,Jasper County,1281043664,9334509,494.61400000000003,3.6039999999999996,39.004874,-88.150763,2018
IL,17081,424242,Jefferson County,1479418967,32683606,571.207,12.619000000000002,38.300779999999996,-88.92421,2018
IL,17083,424243,Jersey County,956445338,20311971,369.286,7.8420000000000005,39.080192,-90.361365,2018
IL,17085,424244,Jo Daviess County,1556339128,45776829,600.906,17.675,42.362390999999995,-90.21146999999999,2018
IL,17087,424245,Johnson County,890762652,12789863,343.925,4.938,37.460709,-88.882131,2018
IL,17089,424246,Kane County,1345134059,12490587,519.359,4.823,41.939594,-88.42804,2018
IL,17091,424247,Kankakee County,1752121058,12440760,676.498,4.803,41.139509999999994,-87.86111700000001,2018
IL,17093,424248,Kendall County,829468028,5136619,320.259,1.983,41.58814,-88.430626,2018
IL,17095,424249,Knox County,1855569287,8837382,716.439,3.412,40.930945,-90.213792,2018
IL,17097,1784796,Lake County,1149803084,2394144252,443.941,924.3839999999999,42.326440999999996,-87.435976,2018
IL,17099,422247,LaSalle County,2940116335,33701591,1135.185,13.012,41.343340999999995,-88.885931,2018
IL,17101,424252,Lawrence County,963936864,5077783,372.17800000000005,1.9609999999999999,38.718954,-87.730221,2018
IL,17103,424253,Lee County,1877336056,10634483,724.8439999999999,4.106,41.747442,-89.299351,2018
IL,17105,424254,Livingston County,2702980759,5975818,1043.627,2.307,40.894376,-88.552852,2018
IL,17107,424255,Logan County,1600795502,2252736,618.071,0.87,40.129277,-89.365309,2018
IL,17109,1784729,McDonough County,1526558588,2012555,589.408,0.777,40.455808000000005,-90.678954,2018
IL,17111,1784815,McHenry County,1562818741,19869602,603.408,7.672000000000001,42.324298,-88.45224499999999,2018
IL,17113,1784833,McLean County,3064559693,7853695,1183.233,3.032,40.494559,-88.844539,2018
IL,17115,424256,Macon County,1503684098,13406667,580.576,5.176,39.860237,-88.961529,2018
IL,17117,424257,Macoupin County,2234952036,12252472,862.92,4.731,39.2659,-89.926344,2018
IL,17119,424258,Madison County,1854559319,63450780,716.049,24.498,38.827082,-89.900195,2018
IL,17121,424259,Marion County,1482641176,9301714,572.451,3.591,38.648106,-88.920488,2018
IL,17123,424260,Marshall County,1001866831,30364348,386.82300000000004,11.724,41.031119,-89.342371,2018
IL,17125,424261,Mason County,1396795583,62748510,539.306,24.226999999999997,40.236993,-89.913575,2018
IL,17127,1784730,Massac County,614391204,11903726,237.218,4.596,37.216119,-88.705658,2018
IL,17129,424266,Menard County,814394259,2640418,314.439,1.0190000000000001,40.022569,-89.794133,2018
IL,17131,1784750,Mercer County,1453497670,19409929,561.1990000000001,7.494,41.205605,-90.74176999999999,2018
IL,17133,1784865,Monroe County,997908512,33784324,385.295,13.044,38.277983,-90.179078,2018
IL,17135,1784866,Montgomery County,1822450014,15512963,703.6519999999999,5.99,39.228093,-89.478004,2018
IL,17137,424270,Morgan County,1473180230,9059958,568.798,3.498,39.717621,-90.204824,2018
IL,17139,1784885,Moultrie County,870123798,22102741,335.957,8.533999999999999,39.636896,-88.625726,2018
IL,17141,1784894,Ogle County,1964742119,11425028,758.591,4.4110000000000005,42.041884,-89.320176,2018
IL,17143,1784920,Peoria County,1602352656,30706564,618.672,11.856,40.785995,-89.76710600000001,2018
IL,17145,1784940,Perry County,1144157907,13416186,441.76199999999994,5.18,38.084381,-89.368525,2018
IL,17147,424275,Piatt County,1137399517,755574,439.152,0.292,40.009033,-88.592354,2018
IL,17149,1784941,Pike County,2153325386,45283711,831.404,17.484,39.625106,-90.889034,2018
IL,17151,424277,Pope County,955109665,14328524,368.77,5.532,37.417169,-88.542374,2018
IL,17153,1784966,Pulaski County,515887463,10473575,199.185,4.044,37.215615,-89.12775500000001,2018
IL,17155,424279,Putnam County,414659150,31195045,160.101,12.044,41.198961,-89.29834699999999,2018
IL,17157,1784967,Randolph County,1490060417,56152454,575.316,21.680999999999997,38.056515000000005,-89.82121,2018
IL,17159,424281,Richland County,932537547,4874777,360.055,1.882,38.712187,-88.085452,2018
IL,17161,424282,Rock Island County,1106960127,61870420,427.4,23.888,41.468421,-90.572125,2018
IL,17163,1784987,St. Clair County,1703509128,42001352,657.7289999999999,16.217,38.470197999999996,-89.928546,2018
IL,17165,424283,Saline County,983905217,18001305,379.88800000000003,6.95,37.751508,-88.545024,2018
IL,17167,1785010,Sangamon County,2248877362,22577724,868.296,8.717,39.756867,-89.662425,2018
IL,17169,1785037,Schuyler County,1132511778,10511618,437.265,4.059,40.156905,-90.61346400000001,2018
IL,17171,424286,Scott County,649861225,4812707,250.91299999999998,1.858,39.637002,-90.47777099999999,2018
IL,17173,1785051,Shelby County,1964543080,24746071,758.5139999999999,9.555,39.384926,-88.798862,2018
IL,17175,424288,Stark County,745984521,708705,288.026,0.27399999999999997,41.096908,-89.797411,2018
IL,17177,1785076,Stephenson County,1462219648,1350223,564.566,0.521,42.349726000000004,-89.665994,2018
IL,17179,1785094,Tazewell County,1674222062,29832978,646.4209999999999,11.519,40.508074,-89.51626,2018
IL,17181,1785113,Union County,1070856127,22502069,413.46,8.687999999999999,37.485652,-89.244639,2018
IL,17183,1785114,Vermilion County,2326560311,7531159,898.29,2.908,40.186754,-87.726778,2018
IL,17185,424293,Wabash County,578264185,10973558,223.269,4.237,38.445821,-87.839167,2018
IL,17187,1785134,Warren County,1404747944,1674135,542.376,0.6459999999999999,40.850441,-90.620223,2018
IL,17189,1785150,Washington County,1457059688,3456567,562.5740000000001,1.335,38.35314,-89.417187,2018
IL,17191,424296,Wayne County,1848948304,4224962,713.883,1.631,38.431857,-88.43243000000001,2018
IL,17193,424297,White County,1281491812,18346746,494.787,7.084,38.087371999999995,-88.178585,2018
IL,17195,1785167,Whiteside County,1772158753,31836569,684.2339999999999,12.292,41.750571,-89.910957,2018
IL,17197,1785190,Will County,2164927644,34548925,835.883,13.339,41.448474,-87.97845600000001,2018
IL,17199,1785215,Williamson County,1088263100,62602559,420.181,24.171,37.730353,-88.930018,2018
IL,17201,1785216,Winnebago County,1329234270,15455847,513.22,5.968,42.337396000000005,-89.16120500000001,2018
IL,17203,1785231,Woodford County,1366946108,38461366,527.781,14.85,40.789787,-89.210587,2018
IN,18001,450401,Adams County,878079470,2429954,339.028,0.938,40.745733,-84.93613,2018
IN,18003,450402,Allen County,1702451607,7002354,657.32,2.7039999999999997,41.091909,-85.071791,2018
IN,18005,451683,Bartholomew County,1053901037,6782908,406.913,2.6189999999999998,39.205843,-85.897999,2018
IN,18007,450403,Benton County,1052616452,236033,406.418,0.091,40.600983,-87.31479,2018
IN,18009,450404,Blackford County,427559450,1298757,165.082,0.501,40.472671999999996,-85.32373,2018
IN,18011,450405,Boone County,1095336916,877155,422.912,0.33899999999999997,40.050892,-86.469014,2018
IN,18013,451684,Brown County,808043858,12025993,311.987,4.643,39.192886,-86.239586,2018
IN,18015,450406,Carroll County,964054632,7239102,372.224,2.795,40.58498,-86.565141,2018
IN,18017,450339,Cass County,1067476806,6973611,412.155,2.693,40.753799,-86.355168,2018
IN,18019,450340,Clark County,965665969,9204756,372.846,3.554,38.476217,-85.711122,2018
IN,18021,450341,Clay County,926201724,7026279,357.60900000000004,2.713,39.393951,-87.115837,2018
IN,18023,450342,Clinton County,1049119215,461117,405.06699999999995,0.17800000000000002,40.305944000000004,-86.47756700000001,2018
IN,18025,451674,Crawford County,791534791,8041751,305.613,3.105,38.289433,-86.440871,2018
IN,18027,450343,Daviess County,1112374406,19124393,429.49,7.3839999999999995,38.696089,-87.076944,2018
IN,18029,450344,Dearborn County,790147727,6024011,305.078,2.326,39.14832,-84.97349799999999,2018
IN,18031,450345,Decatur County,964946090,1955470,372.56800000000004,0.755,39.30598,-85.499831,2018
IN,18033,450346,DeKalb County,939731959,2657419,362.833,1.026,41.401189,-85.000185,2018
IN,18035,450347,Delaware County,1015542128,9857919,392.103,3.806,40.227543,-85.399262,2018
IN,18037,451675,Dubois County,1106620519,20888775,427.269,8.065,38.373344,-86.873385,2018
IN,18039,450348,Elkhart County,1199603932,12434164,463.17,4.801,41.600693,-85.863986,2018
IN,18041,450349,Fayette County,556901555,366408,215.021,0.141,39.639655,-85.18503100000001,2018
IN,18043,450350,Floyd County,383227223,2706632,147.965,1.045,38.318081,-85.911847,2018
IN,18045,450351,Fountain County,1024769248,5734093,395.666,2.214,40.121237,-87.234872,2018
IN,18047,450352,Franklin County,995670830,17143496,384.431,6.619,39.409762,-85.066964,2018
IN,18049,450353,Fulton County,954146352,7426335,368.398,2.867,41.050384,-86.265006,2018
IN,18051,450354,Gibson County,1262419998,30408989,487.423,11.741,38.317398,-87.580523,2018
IN,18053,450355,Grant County,1072463262,2123016,414.08,0.82,40.515758,-85.654946,2018
IN,18055,451676,Greene County,1404983918,8919617,542.467,3.444,39.047146999999995,-87.00477099999999,2018
IN,18057,450356,Hamilton County,1021307228,20999506,394.329,8.107999999999999,40.053507,-86.021713,2018
IN,18059,450357,Hancock County,792420113,2771261,305.955,1.07,39.822528999999996,-85.77315,2018
IN,18061,451677,Harrison County,1254889433,5193186,484.51599999999996,2.005,38.186453,-86.10376600000001,2018
IN,18063,450358,Hendricks County,1053849359,4880838,406.894,1.885,39.768963,-86.509908,2018
IN,18065,450359,Henry County,1014955632,7654389,391.87699999999995,2.955,39.929590999999995,-85.397363,2018
IN,18067,450360,Howard County,758866958,2386193,293.0,0.9209999999999999,40.483537,-86.114118,2018
IN,18069,450361,Huntington County,991057047,13133344,382.649,5.071000000000001,40.826394,-85.478597,2018
IN,18071,451678,Jackson County,1320827176,10183339,509.974,3.932,38.911957,-86.042516,2018
IN,18073,450494,Jasper County,1449421161,4571245,559.625,1.765,41.017688,-87.118814,2018
IN,18075,450362,Jay County,994310098,458556,383.905,0.177,40.434957,-85.002335,2018
IN,18077,450363,Jefferson County,934033952,5843998,360.63300000000004,2.256,38.783604,-85.44009,2018
IN,18079,450364,Jennings County,975364388,4546210,376.59,1.755,38.996229,-85.628103,2018
IN,18081,450365,Johnson County,829945889,3488818,320.444,1.347,39.496092,-86.094264,2018
IN,18083,450366,Knox County,1336511196,20758105,516.03,8.015,38.688390999999996,-87.420354,2018
IN,18085,450367,Kosciusko County,1376412104,59459185,531.436,22.956999999999997,41.244293,-85.861575,2018
IN,18087,450368,LaGrange County,983236292,18318591,379.63,7.0729999999999995,41.642468,-85.426302,2018
IN,18089,450495,Lake County,1291941587,331080274,498.82099999999997,127.831,41.472246999999996,-87.374337,2018
IN,18091,450507,LaPorte County,1549504338,38830316,598.2669999999999,14.992,41.549013,-86.744739,2018
IN,18093,451703,Lawrence County,1163367154,7122898,449.17900000000003,2.75,38.839815,-86.48782,2018
IN,18095,450370,Madison County,1170469596,2547300,451.921,0.9840000000000001,40.166203,-85.722454,2018
IN,18097,450371,Marion County,1026784675,17006539,396.444,6.566,39.782976,-86.13579399999999,2018
IN,18099,450372,Marshall County,1148969982,15858580,443.62,6.122999999999999,41.325003,-86.269036,2018
IN,18101,451679,Martin County,869615710,12033246,335.76099999999997,4.646,38.705321999999995,-86.801847,2018
IN,18103,450373,Miami County,968246949,9184624,373.842,3.5460000000000003,40.772881,-86.044258,2018
IN,18105,451680,Monroe County,1021806951,43510631,394.522,16.8,39.160728999999996,-86.52331,2018
IN,18107,450374,Montgomery County,1307030239,2067987,504.647,0.7979999999999999,40.040296000000005,-86.892715,2018
IN,18109,450375,Morgan County,1045932638,14482168,403.837,5.5920000000000005,39.482646,-86.447457,2018
IN,18111,450376,Newton County,1040539827,4349506,401.755,1.679,40.962399,-87.402172,2018
IN,18113,450377,Noble County,1064071373,17074606,410.84,6.593,41.404678999999994,-85.417271,2018
IN,18115,450378,Ohio County,223126823,3352207,86.15,1.294,38.940527,-84.964299,2018
IN,18117,451681,Orange County,1031794491,25417740,398.37800000000004,9.814,38.547381,-86.489257,2018
IN,18119,450379,Owen County,997911603,6566400,385.296,2.535,39.317339000000004,-86.83884499999999,2018
IN,18121,450380,Parke County,1151800955,13676517,444.713,5.281000000000001,39.77425,-87.19695,2018
IN,18123,451682,Perry County,988699435,11786862,381.73900000000003,4.551,38.081436,-86.62654,2018
IN,18125,450381,Pike County,865825919,17604088,334.29699999999997,6.797000000000001,38.397960999999995,-87.232547,2018
IN,18127,450382,Porter County,1082793402,268672610,418.069,103.735,41.509914,-87.071313,2018
IN,18129,450383,Posey County,1060267353,25779827,409.37199999999996,9.954,38.027614,-87.86865300000001,2018
IN,18131,446852,Pulaski County,1123188311,2249314,433.665,0.868,41.045272,-86.692538,2018
IN,18133,450384,Putnam County,1244585892,5585892,480.537,2.157,39.665548,-86.853373,2018
IN,18135,446853,Randolph County,1171656709,2420288,452.379,0.934,40.164079,-85.00579,2018
IN,18137,450385,Ripley County,1156236795,4237459,446.426,1.636,39.100226,-85.260494,2018
IN,18139,446854,Rush County,1057035406,872270,408.124,0.337,39.622357,-85.466403,2018
IN,18141,452855,St. Joseph County,1185918569,9064521,457.88599999999997,3.5,41.617699,-86.288159,2018
IN,18143,450386,Scott County,493126045,6088999,190.39700000000002,2.351,38.679431,-85.751898,2018
IN,18145,450387,Shelby County,1064827021,4207151,411.13199999999995,1.624,39.524135,-85.792174,2018
IN,18147,450388,Spencer County,1027623721,12065857,396.76800000000003,4.659,38.009696999999996,-87.010375,2018
IN,18149,450389,Starke County,800679814,7929139,309.144,3.0610000000000004,41.284478,-86.644636,2018
IN,18151,450390,Steuben County,799729302,35454787,308.777,13.689,41.643467,-85.00240500000001,2018
IN,18153,450391,Sullivan County,1158170862,17983785,447.17199999999997,6.944,39.089225,-87.41584300000001,2018
IN,18155,450392,Switzerland County,571509744,7193743,220.66099999999997,2.778,38.825854,-85.02968100000001,2018
IN,18157,450393,Tippecanoe County,1292163442,11230864,498.907,4.336,40.389133,-86.89355400000001,2018
IN,18159,450394,Tipton County,674797599,68028,260.541,0.026000000000000002,40.310229,-86.056207,2018
IN,18161,450395,Union County,417480643,10326438,161.19,3.987,39.623111,-84.925152,2018
IN,18163,450396,Vanderburgh County,605205940,7676802,233.671,2.964,38.020070000000004,-87.586166,2018
IN,18165,450397,Vermillion County,665275343,7895064,256.86400000000003,3.048,39.854045,-87.462071,2018
IN,18167,450398,Vigo County,1045190745,17870822,403.55,6.9,39.429142999999996,-87.390375,2018
IN,18169,450399,Wabash County,1068458874,21863329,412.534,8.441,40.843747,-85.795192,2018
IN,18171,450400,Warren County,944543945,4442743,364.69,1.715,40.352658,-87.375847,2018
IN,18173,450335,Warrick County,996664710,16155579,384.814,6.2379999999999995,38.097728000000004,-87.272049,2018
IN,18175,451665,Washington County,1330453152,7531287,513.691,2.908,38.600613,-86.10475100000001,2018
IN,18177,450336,Wayne County,1040513140,6728106,401.744,2.5980000000000003,39.863091,-85.00673499999999,2018
IN,18179,450337,Wells County,953341278,5596377,368.087,2.161,40.735273,-85.212974,2018
IN,18181,450338,White County,1308272993,9200075,505.12699999999995,3.552,40.75095,-86.864293,2018
IN,18183,450369,Whitley County,869152581,6041913,335.582,2.333,41.136426,-85.501892,2018
IA,19001,465190,Adair County,1474404193,2597996,569.271,1.003,41.328528000000006,-94.478164,2018
IA,19003,465191,Adams County,1096686268,5367875,423.43300000000005,2.073,41.021656,-94.69690600000001,2018
IA,19005,465192,Allamakee County,1655115645,51094070,639.044,19.727999999999998,43.274964000000004,-91.382751,2018
IA,19007,465193,Appanoose County,1287978861,49088024,497.291,18.953,40.744296000000006,-92.87306099999999,2018
IA,19009,465194,Audubon County,1147264555,1152260,442.961,0.445,41.679178,-94.904312,2018
IA,19011,465195,Benton County,1854696281,5857893,716.102,2.262,42.092546999999996,-92.05763,2018
IA,19013,465196,Black Hawk County,1465596400,17635538,565.87,6.809,42.471132,-92.3076,2018
IA,19015,465197,Boone County,1480329003,5358730,571.558,2.069,42.038641999999996,-93.938358,2018
IA,19017,465198,Bremer County,1127885577,10166467,435.47900000000004,3.925,42.780895,-92.32735600000001,2018
IA,19019,465199,Buchanan County,1479085972,5223780,571.078,2.017,42.470328,-91.838666,2018
IA,19021,465200,Buena Vista County,1488981857,13798139,574.899,5.327000000000001,42.741521999999996,-95.141432,2018
IA,19023,465201,Butler County,1502553961,4191852,580.139,1.618,42.734708000000005,-92.780066,2018
IA,19025,465202,Calhoun County,1475894613,5873827,569.846,2.2680000000000002,42.38617,-94.643683,2018
IA,19027,465203,Carroll County,1474835098,2145349,569.437,0.828,42.039491999999996,-94.86764699999999,2018
IA,19029,465204,Cass County,1461422455,1787165,564.258,0.69,41.333824,-94.933302,2018
IA,19031,465205,Cedar County,1500798762,6385832,579.462,2.4659999999999997,41.77236,-91.132611,2018
IA,19033,465206,Cerro Gordo County,1471890326,17659667,568.3,6.818,43.074975,-93.25096500000001,2018
IA,19035,465207,Cherokee County,1494181171,423160,576.9069999999999,0.163,42.742737,-95.633262,2018
IA,19037,465208,Chickasaw County,1306221492,3426577,504.335,1.3230000000000002,43.059740999999995,-92.31721,2018
IA,19039,465209,Clarke County,1116716166,1524746,431.167,0.589,41.029191,-93.78409599999999,2018
IA,19041,465625,Clay County,1469139461,13866648,567.238,5.354,43.081224,-95.149875,2018
IA,19043,465210,Clayton County,2016295993,36695615,778.4960000000001,14.168,42.840984999999996,-91.323576,2018
IA,19045,465211,Clinton County,1799818638,39526958,694.914,15.261,41.898073,-90.534243,2018
IA,19047,465212,Crawford County,1849742896,2194271,714.19,0.847,42.043119,-95.38909,2018
IA,19049,465213,Dallas County,1523741156,8511951,588.32,3.286,41.685320000000004,-94.040706,2018
IA,19051,465214,Davis County,1300661911,6904085,502.18800000000005,2.6660000000000004,40.748089,-92.41034499999999,2018
IA,19053,465215,Decatur County,1377567269,4140764,531.882,1.599,40.736379,-93.78458,2018
IA,19055,465216,Delaware County,1496189231,3189565,577.682,1.2309999999999999,42.472937,-91.36676700000001,2018
IA,19057,465217,Des Moines County,1077770365,35342781,416.129,13.645999999999999,40.915339,-91.186925,2018
IA,19059,465218,Dickinson County,985542266,60712925,380.52,23.441,43.389611,-95.196057,2018
IA,19061,465219,Dubuque County,1575487979,21138781,608.299,8.162,42.463481,-90.878771,2018
IA,19063,465220,Emmet County,1025328489,17196405,395.88199999999995,6.64,43.377984000000005,-94.66937,2018
IA,19065,465221,Fayette County,1892840952,1320706,730.83,0.51,42.864121999999995,-91.840376,2018
IA,19067,465222,Floyd County,1296631084,1942547,500.63199999999995,0.75,43.052741,-92.787367,2018
IA,19069,465223,Franklin County,1507301086,1428932,581.972,0.552,42.736545,-93.271415,2018
IA,19071,465224,Fremont County,1323915765,14171394,511.167,5.472,40.74259,-95.599182,2018
IA,19073,465225,Greene County,1475303196,4255702,569.618,1.643,42.042494,-94.388703,2018
IA,19075,465226,Grundy County,1299797785,94406,501.855,0.036000000000000004,42.403323,-92.790261,2018
IA,19077,465227,Guthrie County,1529698829,6355534,590.62,2.454,41.683572999999996,-94.501272,2018
IA,19079,465228,Hamilton County,1493784370,1965341,576.753,0.759,42.390768,-93.709198,2018
IA,19081,465229,Hancock County,1478895049,5265568,571.005,2.033,43.075410999999995,-93.743697,2018
IA,19083,465230,Hardin County,1474505075,1776735,569.31,0.6859999999999999,42.390208,-93.24166899999999,2018
IA,19085,465231,Harrison County,1804814772,12411273,696.8430000000001,4.792,41.688584000000006,-95.827149,2018
IA,19087,465232,Henry County,1124799690,5773350,434.288,2.229,40.984802,-91.547259,2018
IA,19089,465233,Howard County,1225702839,931478,473.24699999999996,0.36,43.365312,-92.321908,2018
IA,19091,465234,Humboldt County,1125014760,3376515,434.371,1.304,42.782221,-94.202775,2018
IA,19093,465235,Ida County,1117599829,1406462,431.50800000000004,0.5429999999999999,42.39186,-95.507421,2018
IA,19095,465236,Iowa County,1518911693,2686847,586.455,1.037,41.683918,-92.059123,2018
IA,19097,465237,Jackson County,1647322013,35151955,636.035,13.572000000000001,42.164218,-90.57458000000001,2018
IA,19099,465238,Jasper County,1891760879,6578379,730.413,2.54,41.685551000000004,-93.054147,2018
IA,19101,465239,Jefferson County,1127999804,3524817,435.523,1.361,41.005888,-91.966634,2018
IA,19103,465240,Johnson County,1587640020,26086669,612.991,10.072000000000001,41.670668,-91.590484,2018
IA,19105,465241,Jones County,1490857912,3768648,575.623,1.455,42.125118,-91.11691400000001,2018
IA,19107,465242,Keokuk County,1500056540,1944346,579.175,0.7509999999999999,41.331182,-92.167721,2018
IA,19109,465243,Kossuth County,2519361794,4125592,972.7310000000001,1.5930000000000002,43.212478000000004,-94.213983,2018
IA,19111,465244,Lee County,1340448548,55266733,517.55,21.339000000000002,40.647588,-91.47715699999999,2018
IA,19113,465245,Linn County,1857252376,19631855,717.0889999999999,7.58,42.077951,-91.597674,2018
