state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
AZ,0404200,Klondyke Elementary District,KG,12,936918351,17587,361.746,0.006999999999999999,32.803473,-110.26109299999999,2017
AZ,0404230,Kyrene Elementary District,PK,8,335597756,1141902,129.575,0.441,33.283091999999996,-112.014425,2017
AZ,0404290,Laveen Elementary District,PK,8,72467933,308078,27.98,0.11900000000000001,33.364335,-112.16005,2017
AZ,0404320,Liberty Elementary District,PK,8,678132853,0,261.829,0.0,33.272408,-112.427361,2017
AZ,0404380,Litchfield Elementary District,PK,8,170319435,706153,65.76100000000001,0.273,33.500882,-112.41381799999999,2017
AZ,0404440,Littleton Elementary District,PK,8,75679736,0,29.22,0.0,33.408618,-112.316204,2017
AZ,0404500,Madison Elementary District,PK,8,38458219,221577,14.849,0.086,33.525813,-112.045817,2017
AZ,0404530,Maine Consolidated School District,KG,12,610306253,233422,235.641,0.09,35.285249,-111.96718200000001,2017
AZ,0404770,Altar Valley Elementary District,PK,12,1341288296,20482,517.874,0.008,31.958854,-111.36566699999999,2017
AZ,0404860,McNary Elementary District,KG,12,465084398,4064245,179.57,1.569,34.055012,-109.708375,2017
AZ,0404920,McNeal Elementary District,KG,12,291557275,223294,112.571,0.086,31.559425,-109.59633899999999,2017
AZ,0405100,Mobile Elementary District,KG,12,648933317,0,250.555,0.0,33.048255,-112.341844,2017
AZ,0405190,Mohave Valley Elementary District,PK,8,1069438864,5029888,412.913,1.942,34.951105,-114.426603,2017
AZ,0405220,Mohawk Valley Elementary District,PK,8,4659999505,3400,1799.236,0.001,32.961515000000006,-113.74199399999999,2017
AZ,0405340,Morristown Elementary District,PK,12,401968464,79668,155.201,0.031,33.874953999999995,-112.58355800000001,2017
AZ,0405400,Murphy Elementary District,PK,8,17827068,100686,6.882999999999999,0.039,33.431436,-112.12373400000001,2017
AZ,0405430,Naco Elementary District,KG,12,41271835,13749,15.935,0.005,31.363243,-109.97340200000001,2017
AZ,0405640,Oracle Elementary District,PK,12,775747957,695,299.518,0.0,32.626008,-110.84486100000001,2017
AZ,0405670,Osborn Elementary District,PK,8,17988213,95638,6.945,0.037000000000000005,33.496072,-112.078949,2017
AZ,0405730,Owens-Whitney Elementary District,KG,12,5125435466,18821861,1978.942,7.267,34.665603999999995,-113.652899,2017
AZ,0405760,Tonto Basin Elementary District,KG,12,934388618,30459953,360.769,11.761,33.857052,-111.245822,2017
AZ,0405850,Palo Verde Elementary District,PK,8,168658485,160903,65.119,0.062,33.400436,-112.684401,2017
AZ,0405880,Palominas Elementary District,PK,12,498354683,154392,192.416,0.06,31.431255,-110.131831,2017
AZ,0406000,Patagonia Elementary District,PK,8,1112371599,1364218,429.48900000000003,0.527,31.518804,-110.75716399999999,2017
AZ,0406150,Pearce Elementary District,PK,8,520388921,272703,200.923,0.105,31.901290000000003,-109.85165500000001,2017
AZ,0406210,Pendergast Elementary District,PK,8,50230251,331697,19.394000000000002,0.128,33.498627,-112.276458,2017
AZ,0406300,Phoenix Elementary District,PK,8,40173026,12397,15.511,0.005,33.453077,-112.078344,2017
AZ,0406360,Picacho Elementary District,PK,8,653149028,3185423,252.18200000000002,1.23,32.715727,-111.358841,2017
AZ,0406510,Pine Strawberry Elementary District,PK,12,733554619,686531,283.22700000000003,0.265,34.303856,-111.56113300000001,2017
AZ,0406630,Pomerene Elementary District,KG,12,98108168,49602,37.88,0.019,31.989771,-110.206379,2017
AZ,0406780,Quartzsite Elementary District,PK,8,3555637597,14549323,1372.839,5.617999999999999,33.421912,-114.38376000000001,2017
AZ,0406900,Red Rock Elementary District,PK,8,433913953,19541,167.535,0.008,32.550169,-111.23605400000001,2017
AZ,0406930,Redington Elementary District,PK,12,363248775,0,140.251,0.0,32.419282,-110.534272,2017
AZ,0407020,Riverside Elementary District,PK,8,23711732,687753,9.155,0.266,33.425953,-112.173627,2017
AZ,0407080,Roosevelt Elementary District,PK,8,85010219,206596,32.823,0.08,33.38688,-112.06838700000002,2017
AZ,0407140,Rucker Elementary District,KG,12,433073245,101162,167.21099999999998,0.039,31.693002000000003,-109.434743,2017
AZ,0407200,Sacaton Elementary District,PK,8,728090824,184214,281.117,0.071,33.125752,-111.931526,2017
AZ,0407380,San Fernando Elementary District,KG,12,726239625,290678,280.403,0.11199999999999999,31.633291999999997,-111.491421,2017
AZ,0407500,Santa Cruz Elementary District,KG,12,205916544,271567,79.505,0.105,31.399409999999996,-110.805467,2017
AZ,0407680,Sentinel Elementary District,KG,12,1211776552,210596,467.87,0.081,33.015496,-113.21224699999999,2017
AZ,0407770,Skull Valley Elementary District,KG,12,677425951,0,261.556,0.0,34.597226,-112.761228,2017
AZ,0407860,Solomon Elementary District,PK,12,3400270366,9479116,1312.852,3.66,32.867481,-109.45965,2017
AZ,0407890,Somerton Elementary District,PK,8,227789946,203622,87.95,0.079,32.539577,-114.705675,2017
AZ,0407920,Sonoita Elementary District,PK,8,683619992,282654,263.947,0.109,31.619765,-110.60037700000001,2017
AZ,0408130,Stanfield Elementary District,PK,8,1469272900,323858,567.289,0.125,32.721537,-112.049397,2017
AZ,0408310,Tempe School District,PK,8,93015046,1369564,35.913000000000004,0.529,33.406288,-111.937854,2017
AZ,0408430,Paloma School District,KG,12,234516055,0,90.54700000000001,0.0,32.933988,-112.90146000000001,2017
AZ,0408460,Hillside Elementary District,KG,12,291297880,0,112.471,0.0,34.464412,-112.88746499999999,2017
AZ,0408490,Tolleson Elementary District,PK,8,16023253,0,6.187,0.0,33.455961,-112.258652,2017
AZ,0408550,Toltec Elementary District,PK,8,241704985,326728,93.323,0.126,32.756935999999996,-111.685115,2017
AZ,0408640,Topock Elementary District,PK,8,479029187,18332935,184.954,7.077999999999999,34.69689,-114.344246,2017
AZ,0408820,Union Elementary District,PK,8,90412263,304540,34.908,0.11800000000000001,33.350576000000004,-112.25808799999999,2017
AZ,0408880,Valentine Elementary District,KG,12,339177676,162998,130.957,0.063,35.381809000000004,-113.61859,2017
AZ,0409030,Walnut Grove Elementary District,KG,12,998423165,0,385.49300000000005,0.0,34.156255,-112.43483799999998,2017
AZ,0409060,Washington Elementary District,PK,8,112707080,405423,43.516000000000005,0.157,33.5887,-112.113091,2017
AZ,0409090,Wellton Elementary District,PK,8,2088583628,0,806.4069999999999,0.0,33.020799,-114.15930900000001,2017
AZ,0409120,Wenden Elementary District,PK,8,2958634544,7820764,1142.335,3.02,33.843725,-113.503024,2017
AZ,0409360,Williamson Valley Elementary School District,PK,12,1571125914,285207,606.615,0.11,34.846305,-112.868397,2017
AZ,0409390,Wilson Elementary District,PK,8,15612611,2384,6.028,0.001,33.429483000000005,-112.014023,2017
AZ,0409510,Yarnell Elementary District,PK,12,214257138,0,82.725,0.0,34.276896,-112.724225,2017
AZ,0409540,Young Elementary School District,PK,12,2221330699,419425,857.6610000000001,0.162,33.976652,-110.96034399999999,2017
AZ,0409570,Yucca Elementary District,KG,12,1818102633,25631,701.9730000000001,0.01,34.732325,-113.974883,2017
AZ,0409600,Yuma Elementary District,PK,8,5920098493,11466350,2285.763,4.427,32.529507,-114.00489099999999,2017
CA,0600006,Ross Valley Elementary School District,KG,8,32811470,0,12.669,0.0,37.993718,-122.592775,2017
CA,0600012,Twin Ridges Elementary School District,KG,8,742887130,15743994,286.83,6.079,39.405196999999994,-120.760479,2017
CA,0601420,Fortuna Elementary School District,PK,8,75335396,1217543,29.087,0.47,40.587086,-124.143106,2017
CA,0601427,Penn Valley Union Elementary School District,KG,8,214653897,2577519,82.87799999999999,0.995,39.197472999999995,-121.213406,2017
CA,0601680,Ackerman Elementary School District,KG,8,11308883,7628,4.3660000000000005,0.003,38.936632,-121.05078200000001,2017
CA,0601710,Adelanto Elementary School District,KG,6,868472221,832474,335.319,0.321,34.630638,-117.520563,2017
CA,0601890,Alexander Valley Union School District,KG,6,171901134,174852,66.37100000000001,0.068,38.670478,-122.81048500000001,2017
CA,0601950,Alisal Union Elementary School District,KG,6,168136726,299703,64.918,0.11599999999999999,36.674726,-121.523781,2017
CA,0601980,Allensworth Elementary School District,KG,8,52502495,0,20.271,0.0,35.830304,-119.389039,2017
CA,0602100,Alpine Union Elementary School District,KG,8,246392327,2304776,95.133,0.89,32.825967999999996,-116.70196299999999,2017
CA,0602160,Alta Loma Elementary School District,KG,8,71641547,0,27.660999999999998,0.0,34.170755,-117.59540600000001,2017
CA,0602220,Alta Vista Elementary School District,KG,8,15434588,4457,5.959,0.002,36.066565000000004,-118.94105,2017
CA,0602250,Alta-Dutch Flat Union Elementary School District,KG,8,273768468,2014405,105.70299999999999,0.778,39.224661,-120.71821100000001,2017
CA,0602310,Alum Rock Union Elementary School District,KG,8,127485549,471968,49.222,0.182,37.363935999999995,-121.71674099999998,2017
CA,0602360,Alview-Dairyland Union Elementary School District,KG,8,299675181,1778270,115.705,0.687,37.028698,-120.38751699999999,2017
CA,0602370,Alvina Elementary School District,KG,12,18104057,0,6.99,0.0,36.553514,-119.787745,2017
CA,0602610,Anaheim Elementary School District,KG,6,54429206,423284,21.015,0.163,33.826558,-117.916776,2017
CA,0602760,Antelope Elementary School District,KG,8,1652373281,5099617,637.985,1.969,40.330985,-121.698885,2017
CA,0603000,Arcata Elementary School District,KG,8,47058909,13926058,18.17,5.377000000000001,40.872587,-124.077619,2017
CA,0603060,Arcohe Union Elementary School District,KG,8,306090989,2023325,118.182,0.7809999999999999,38.342268,-121.174195,2017
CA,0603090,Arena Union Elementary School District,KG,8,390646401,184481816,150.829,71.229,38.855501000000004,-123.571424,2017
CA,0603180,Armona Union Elementary School District,KG,8,127681683,2435692,49.298,0.94,36.235521000000006,-119.70494199999999,2017
CA,0603270,Arvin Union School District,KG,8,808669532,504125,312.22900000000004,0.195,34.999572,-118.76823799999998,2017
CA,0603420,Atwater Elementary School District,KG,8,116712470,11735,45.063,0.005,37.362185,-120.61111499999998,2017
CA,0603480,Auburn Union Elementary School District,KG,8,153926916,2151548,59.431999999999995,0.831,38.938897,-121.12234099999999,2017
CA,0603630,Bakersfield City School District,KG,8,385671944,1860661,148.909,0.718,35.42194,-118.88388,2017
CA,0603720,Ballard Elementary School District,KG,8,16829206,27484,6.497999999999999,0.011000000000000001,34.62983,-120.123281,2017
CA,0603750,Ballico-Cressey Elementary School District,KG,8,149351268,300626,57.665,0.11599999999999999,37.470288000000004,-120.67108300000001,2017
CA,0603780,Bangor Union Elementary School District,KG,8,103433814,30997,39.936,0.012,39.398896,-121.408121,2017
CA,0603870,Banta Elementary School District,KG,8,95276196,3054995,36.786,1.18,37.759091999999995,-121.356424,2017
CA,0604080,Bass Lake Joint Union Elementary School District,KG,8,721619457,4871530,278.619,1.881,37.416909999999994,-119.599098,2017
CA,0604200,Bayshore Elementary School District,KG,8,4190759,23046403,1.618,8.898,37.691229,-122.39143600000001,2017
CA,0604260,Beardsley Elementary School District,KG,8,84892259,315910,32.777,0.122,35.475719,-119.06933300000001,2017
CA,0604350,Bella Vista Elementary School District,KG,8,222385538,11275862,85.86399999999999,4.354,40.698342,-122.166848,2017
CA,0604380,Bellevue Union School District,KG,6,57656686,26109,22.261,0.01,38.39334,-122.701256,2017
CA,0604500,Belleview Elementary School District,KG,8,39691839,22467,15.325,0.009000000000000001,38.055861,-120.296158,2017
CA,0604530,Belmont-Redwood Shores Elementary School District,KG,8,27910272,25591776,10.776,9.881,37.537586,-122.237349,2017
CA,0604560,Belridge Elementary School District,KG,8,341361347,588609,131.8,0.22699999999999998,35.491864,-119.740496,2017
CA,0604650,Bennett Valley Union Elementary School District,KG,6,44080143,44762,17.019000000000002,0.017,38.387102,-122.634919,2017
CA,0604800,Berryessa Union Elementary School District,KG,8,35756594,0,13.806,0.0,37.399372,-121.847893,2017
CA,0604860,Big Creek Elementary School District,KG,12,2018668547,47002669,779.4119999999999,18.148,37.321438,-119.021948,2017
CA,0604890,Big Lagoon Union Elementary School District,KG,8,228214385,9731187,88.11399999999999,3.7569999999999997,41.157501,-124.04031100000002,2017
CA,0604980,Big Springs Union Elementary School District,KG,8,224357961,3213635,86.625,1.2409999999999999,41.581443,-122.380705,2017
CA,0605190,Bitterwater-Tully Union Elementary School District,KG,8,713446541,2630983,275.46299999999997,1.016,36.383456,-120.863651,2017
CA,0605220,Black Butte Union Elementary School District,KG,8,488834988,1487452,188.74,0.574,40.512417,-121.784181,2017
CA,0605250,Blake Elementary School District,KG,8,300395664,12151,115.98299999999999,0.005,35.706990999999995,-118.86242800000001,2017
CA,0605280,Blochman Union Elementary School District,KG,8,669713403,3096949,258.578,1.196,34.912985,-120.16889499999999,2017
CA,0605400,Blue Lake Union Elementary School District,KG,8,287293669,662608,110.925,0.256,40.866019,-123.86871699999999,2017
CA,0605490,Bogus Elementary School District,KG,8,221183360,3778851,85.399,1.459,41.923753999999995,-122.312017,2017
CA,0605520,Bolinas-Stinson Union Elementary School District,KG,8,97397278,233158200,37.605,90.023,37.978660999999995,-122.79289399999999,2017
CA,0605580,Santa Maria-Bonita Elementary School District,KG,8,124925868,2426814,48.233999999999995,0.937,34.943878000000005,-120.44773300000001,2017
CA,0605640,Bonny Doon Union Elementary School District,KG,6,74975311,0,28.948,0.0,37.066496,-122.15082,2017
CA,0605730,Bradley Union Elementary School District,KG,8,537585670,16169821,207.563,6.242999999999999,35.894979,-120.788771,2017
CA,0605790,Brawley Elementary School District,KG,8,233408157,1292281,90.119,0.499,32.994827,-115.554822,2017
CA,0605910,Brentwood Union Elementary School District,KG,8,146256196,121573,56.47,0.047,37.910508,-121.74833899999999,2017
CA,0606000,Bridgeville Elementary School District,KG,8,787099539,669487,303.901,0.258,40.517386,-123.706101,2017
CA,0606030,Briggs Elementary School District,KG,8,56357268,1186892,21.76,0.45799999999999996,34.358740999999995,-119.13314299999999,2017
CA,0606060,Brisbane Elementary School District,KG,8,12439657,20935062,4.803,8.083,37.67575,-122.383302,2017
CA,0606090,Brittan Elementary School District,KG,8,162241704,314696,62.641999999999996,0.122,39.172726000000004,-121.805819,2017
CA,0606100,Browns Elementary School District,KG,8,84192950,0,32.507,0.0,38.956091,-121.481205,2017
CA,0606270,Buckeye Union Elementary School District,KG,8,147051419,141436,56.777,0.055,38.646997,-120.96781499999999,2017
CA,0606330,Buellton Union Elementary School District,KG,8,175506234,97129,67.763,0.038,34.588751,-120.19878600000001,2017
CA,0606360,Buena Park Elementary School District,KG,8,18482682,124646,7.136,0.048,33.870090000000005,-118.001822,2017
CA,0606390,Panama-Buena Vista School District,KG,8,238895267,1129391,92.238,0.436,35.335886,-119.125628,2017
CA,0606420,Buena Vista Elementary School District,KG,8,55569894,54753,21.456,0.021,36.170947999999996,-119.434532,2017
CA,0606480,Burlingame Elementary School District,KG,8,13411065,4275105,5.178,1.651,37.586604,-122.36608899999999,2017
CA,0606510,Burnt Ranch Elementary School District,KG,8,544147054,3143,210.09599999999998,0.001,40.889439,-123.43256000000001,2017
CA,0606540,Burrel Union Elementary School District,KG,12,186954747,0,72.184,0.0,36.458521000000005,-120.026028,2017
CA,0606570,Burton Elementary School District,KG,8,16968815,241998,6.5520000000000005,0.09300000000000001,36.0816,-119.074955,2017
CA,0606690,Butteville Union Elementary School District,KG,8,316567284,5801986,122.227,2.24,41.451307,-122.40644499999999,2017
CA,0606720,Buttonwillow Union Elementary School District,KG,8,551704703,1795818,213.014,0.693,35.416534000000006,-119.523298,2017
CA,0606750,Byron Union Elementary School District,KG,8,181613138,21816965,70.12100000000001,8.424,37.851664,-121.66113899999999,2017
CA,0606810,Cajon Valley Union Elementary School District,KG,8,170403985,668600,65.793,0.258,32.789119,-116.90459299999999,2017
CA,0606960,Caliente Union Elementary School District,KG,8,699215201,159036,269.969,0.061,35.329265,-118.529113,2017
CA,0607140,Cambrian Elementary School District,KG,8,10737535,18131,4.146,0.006999999999999999,37.270229,-121.93247099999999,2017
CA,0607170,Camino Union Elementary School District,KG,8,268232984,2345126,103.565,0.905,38.826597,-120.62698600000002,2017
CA,0607200,Campbell Union Elementary School District,KG,8,33621041,57451,12.981,0.022000000000000002,37.28969,-121.955753,2017
CA,0607260,Camptonville Elementary School District,KG,12,135672005,10983925,52.383,4.2410000000000005,39.430875,-121.10058899999999,2017
CA,0607350,Canyon Elementary School District,KG,8,9964263,140250,3.847,0.054000000000000006,37.822542999999996,-122.16035,2017
CA,0607410,Capay Joint Union Elementary School District,KG,8,59843602,1334643,23.105999999999998,0.515,39.793318,-122.09466699999999,2017
CA,0607470,Cardiff Elementary School District,KG,6,7562769,24238472,2.92,9.359,33.034264,-117.292301,2017
CA,0607680,Cascade Union Elementary School District,KG,8,67950856,2347889,26.236,0.907,40.461112,-122.305034,2017
CA,0607740,Castaic Union School District,KG,6,392140194,13326662,151.406,5.145,34.531278,-118.64730700000001,2017
CA,0607770,Castle Rock Union Elementary School District,KG,8,477735427,1936546,184.455,0.748,41.110642,-122.295225,2017
CA,0607840,Cayucos Elementary School District,KG,12,126992457,73156957,49.032,28.246,35.478606,-120.89474799999999,2017
CA,0607950,Central Elementary School District,KG,8,14618060,3447,5.644,0.001,34.112055,-117.59595700000001,2017
CA,0607980,Central Union Elementary School District,KG,8,455482412,306460,175.863,0.11800000000000001,36.1791,-119.844123,2017
CA,0608070,Centralia Elementary School District,KG,6,15210456,610,5.872999999999999,0.0,33.84115,-118.01359599999999,2017
CA,0608250,Chatom Union Elementary School District,KG,8,165049409,477368,63.726000000000006,0.184,37.471005,-120.96271200000001,2017
CA,0608340,Chicago Park Elementary School District,KG,8,17086209,720370,6.597,0.278,39.141434000000004,-120.97456799999999,2017
CA,0608520,Chowchilla Elementary School District,KG,8,284552691,497514,109.866,0.192,37.105470000000004,-120.19745400000001,2017
CA,0608580,Chualar Union Elementary School District,KG,8,171474034,264895,66.206,0.102,36.589737,-121.474644,2017
CA,0608610,Chula Vista Elementary School District,KG,6,256887906,12122176,99.185,4.68,32.626867,-116.963508,2017
CA,0608640,Cienega Union Elementary School District,KG,8,183946291,22880,71.02199999999999,0.009000000000000001,36.703662,-121.39803500000001,2017
CA,0608700,Cinnabar Elementary School District,KG,6,6456715,0,2.4930000000000003,0.0,38.256265,-122.66541799999999,2017
CA,0608850,Clay Joint Elementary School District,KG,8,13373767,276518,5.164,0.107,36.557671,-119.512328,2017
CA,0608880,Clear Creek Elementary School District,KG,8,78975151,118964,30.491999999999997,0.046,39.120098,-121.168127,2017
CA,0609240,Coffee Creek Elementary School District,KG,8,927376110,2326281,358.06199999999995,0.898,41.203476,-122.709736,2017
CA,0609270,Cold Spring Elementary School District,KG,6,9846181,1410,3.802,0.001,34.447443,-119.65556000000001,2017
CA,0609300,Colfax Elementary School District,KG,8,199729351,1591914,77.116,0.615,39.111833000000004,-120.877969,2017
CA,0609330,College Elementary School District,KG,8,1484257263,14737702,573.075,5.69,34.673317,-119.74361599999999,2017
CA,0609450,Columbia Elementary School District,KG,8,50265548,562853,19.408,0.217,40.610287,-122.30364399999999,2017
CA,0609480,Columbia Union Elementary School District,KG,8,174304846,25586865,67.29899999999999,9.879,38.043617,-120.42853600000001,2017
CA,0609510,Columbine Elementary School District,KG,8,45384165,0,17.523,0.0,35.830809,-119.21043600000002,2017
CA,0609780,Corning Union Elementary School District,KG,8,422187493,3172397,163.00799999999998,1.225,39.926753999999995,-122.24329499999999,2017
CA,0609990,Cottonwood Union Elementary School District,KG,8,379934357,2046723,146.69299999999998,0.79,40.424833,-122.625257,2017
CA,0610230,Cuddeback Union Elementary School District,KG,8,164741113,322408,63.607,0.124,40.546085,-123.965827,2017
CA,0610290,Cupertino Union Elementary School District,KG,8,109441228,339868,42.255,0.131,37.306490999999994,-122.08063999999999,2017
CA,0610320,Curtis Creek Elementary School District,KG,8,92642102,574685,35.769,0.222,37.953883000000005,-120.30634199999999,2017
CA,0610380,Cutten Elementary School District,KG,12,30325394,0,11.709000000000001,0.0,40.743283,-124.12538899999998,2017
CA,0610440,Cypress Elementary School District,KG,6,15697462,23011,6.061,0.009000000000000001,33.820356,-118.03939299999999,2017
CA,0610710,Dehesa Elementary School District,KG,8,52969965,287446,20.452,0.111,32.779540999999995,-116.832604,2017
CA,0610740,Del Mar Union Elementary School District,KG,6,38756202,29368288,14.964,11.339,32.948267,-117.254919,2017
CA,0610890,Delano Union Elementary School District,KG,8,453727664,1780105,175.185,0.687,35.700562,-119.067167,2017
CA,0610980,Delphic Elementary School District,KG,8,18657414,5795,7.204,0.002,41.698645,-122.580666,2017
CA,0611130,Di Giorgio Elementary School District,KG,8,136580663,84638,52.733999999999995,0.033,35.260323,-118.77978300000001,2017
CA,0611220,Dixie Elementary School District,KG,8,48605371,23215639,18.767,8.964,38.028517,-122.52928899999999,2017
CA,0611430,Douglas City Elementary School District,KG,8,343810502,32384,132.746,0.013000000000000001,40.591122999999996,-122.870223,2017
CA,0611490,Dry Creek Joint Elementary School District,KG,8,36205879,0,13.979000000000001,0.0,38.743204999999996,-121.33691200000001,2017
CA,0611550,Ducor Union Elementary School District,KG,8,514862123,42045,198.78900000000002,0.016,35.857915999999996,-118.94544199999999,2017
CA,0611610,Dunham Elementary School District,KG,6,18890338,0,7.294,0.0,38.315692999999996,-122.757456,2017
CA,0611670,Dunsmuir Elementary School District,KG,8,188978795,713187,72.965,0.275,41.213522,-122.39246200000001,2017
CA,0611760,Earlimart Elementary School District,KG,8,233247334,266703,90.057,0.10300000000000001,35.873666,-119.28155100000001,2017
CA,0611850,East Whittier City Elementary School District,KG,8,32480781,26528,12.540999999999999,0.01,33.951789,-118.008458,2017
CA,0611910,Eastside Union Elementary School District,KG,8,657896793,478909,254.015,0.185,34.740641,-117.899528,2017
CA,0611940,Edison Elementary School District,KG,8,124249498,1805,47.973,0.001,35.337663,-118.815201,2017
CA,0612030,El Centro Elementary School District,KG,8,27147640,21575,10.482000000000001,0.008,32.796211,-115.56253899999999,2017
CA,0612090,El Monte City School District,KG,8,27209414,2127781,10.505999999999998,0.8220000000000001,34.08331,-118.029054,2017
CA,0612150,El Nido Elementary School District,KG,8,194728517,960842,75.185,0.371,37.138564,-120.505641,2017
CA,0612360,Elk Hills Elementary School District,KG,8,128344997,925371,49.553999999999995,0.35700000000000004,35.306212,-119.390173,2017
CA,0612420,Elkins Elementary School District,KG,8,714486632,654921,275.865,0.253,39.870721,-122.708129,2017
CA,0612600,Elverta Joint Elementary School District,KG,8,64094764,36883,24.747,0.013999999999999999,38.739206,-121.48065700000001,2017
CA,0612690,Empire Union Elementary School District,KG,8,63327003,539331,24.451,0.20800000000000002,37.646496,-120.86981399999999,2017
CA,0612750,Encinitas Union Elementary School District,KG,6,60060515,32884934,23.189,12.697000000000001,33.060673,-117.282156,2017
CA,0612810,Enterprise Elementary School District,KG,8,30416917,617697,11.744000000000002,0.23800000000000002,40.568414000000004,-122.342951,2017
