state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
MO,29183,758546,St. Charles County,1451493239,83353121,560.425,32.183,38.781102000000004,-90.674915,2017
MO,29185,758547,St. Clair County,1748192189,70138955,674.9810000000001,27.081,38.039069,-93.773076,2017
MO,29186,765806,Ste. Genevieve County,1292800497,19739775,499.153,7.622000000000001,37.885845,-90.16153100000001,2017
MO,29187,758548,St. Francois County,1170437420,7160607,451.908,2.765,37.810707,-90.47386800000001,2017
MO,29189,758549,St. Louis County,1314771903,39737787,507.63599999999997,15.343,38.640702000000005,-90.445954,2017
MO,29195,758550,Saline County,1956716997,29587339,755.493,11.424000000000001,39.13584,-93.204164,2017
MO,29197,758551,Schuyler County,795916406,2216011,307.305,0.856,40.469361,-92.51901600000001,2017
MO,29199,758552,Scotland County,1130718763,7047471,436.57300000000004,2.721,40.447686,-92.142824,2017
MO,29201,758553,Scott County,1087765645,15199712,419.98900000000003,5.869,37.047793,-89.56809799999999,2017
MO,29203,758554,Shannon County,2599883711,464011,1003.821,0.179,37.152498,-91.391328,2017
MO,29205,758555,Shelby County,1297230230,3764605,500.86300000000006,1.454,39.797531,-92.088719,2017
MO,29207,758556,Stoddard County,2132125025,15031190,823.2180000000001,5.803999999999999,36.851557,-89.94748100000001,2017
MO,29209,758557,Stone County,1201843614,121059169,464.034,46.74100000000001,36.751003999999995,-93.473701,2017
MO,29211,758558,Sullivan County,1678264466,9123184,647.982,3.522,40.209587,-93.109783,2017
MO,29213,758559,Taney County,1637993911,49745785,632.433,19.207,36.649827,-93.042819,2017
MO,29215,758560,Texas County,3049104547,5071080,1177.266,1.9580000000000002,37.314257,-91.964478,2017
MO,29217,758561,Vernon County,2140348947,27015775,826.393,10.431,37.850196000000004,-94.341597,2017
MO,29219,758562,Warren County,1110070358,23748217,428.601,9.169,38.761902,-91.159306,2017
MO,29221,758563,Washington County,1968056216,6778977,759.8710000000001,2.617,37.942611,-90.897018,2017
MO,29223,758564,Wayne County,1966257800,38558983,759.176,14.888,37.111106,-90.453801,2017
MO,29225,758565,Webster County,1534730262,3110547,592.563,1.2009999999999998,37.280803999999996,-92.87608,2017
MO,29227,758566,Worth County,690500346,558541,266.60400000000004,0.21600000000000003,40.480191999999995,-94.418748,2017
MO,29229,758567,Wright County,1765780148,3533325,681.7719999999999,1.364,37.267635999999996,-92.48001,2017
MO,29510,767557,St. Louis city,160462911,10663382,61.955,4.117,38.635699,-90.244582,2017
MT,30001,1719627,Beaverhead County,14355492113,78345297,5542.687,30.249000000000002,45.133863,-112.89286899999999,2017
MT,30003,1716521,Big Horn County,12942465259,49210403,4997.1140000000005,19.0,45.407869,-107.51816299999999,2017
MT,30005,1722470,Blaine County,10948196395,29079275,4227.122,11.228,48.428282,-108.967648,2017
MT,30007,1719625,Broadwater County,3088195835,118487318,1192.359,45.748000000000005,46.329848999999996,-111.497873,2017
MT,30009,1720111,Carbon County,5303530750,35410727,2047.705,13.672,45.224468,-109.028554,2017
MT,30011,1688746,Carter County,8651792773,19503321,3340.4759999999997,7.53,45.516825,-104.51532399999999,2017
MT,30013,1719622,Cascade County,6988237777,34396942,2698.1740000000004,13.280999999999999,47.316443,-111.350571,2017
MT,30015,1719619,Chouteau County,10288824961,62565296,3972.538,24.156999999999996,47.886834,-110.4362,2017
MT,30017,1720109,Custer County,9798723679,25612456,3783.309,9.889,46.261414,-105.550352,2017
MT,30019,1637566,Daniels County,3693365374,1021697,1426.016,0.39399999999999996,48.794429,-105.54173899999999,2017
MT,30021,1715632,Dawson County,6143238452,29905887,2371.9179999999997,11.547,47.26613,-104.898271,2017
MT,30023,1719617,Deer Lodge County,1907999319,12199471,736.683,4.71,46.094671999999996,-113.141624,2017
MT,30025,1688745,Fallon County,4197205007,5915331,1620.55,2.2840000000000003,46.318184,-104.40571800000001,2017
MT,30027,1719614,Fergus County,11238811043,27700320,4339.329000000001,10.695,47.225221000000005,-109.23213799999999,2017
MT,30029,1719611,Flathead County,13175679131,437280390,5087.157999999999,168.835,48.314678,-114.054295,2017
MT,30031,1720053,Gallatin County,6746899240,74547800,2604.992,28.783,45.518054,-111.163921,2017
MT,30033,1716058,Garfield County,12112233301,446864348,4676.56,172.535,47.280033,-106.98670600000001,2017
MT,30035,1719607,Glacier County,7756795340,106093201,2994.9159999999997,40.963,48.705671,-112.990502,2017
MT,30037,1723078,Golden Valley County,3041740596,2621792,1174.423,1.012,46.380624,-109.174586,2017
MT,30039,1719605,Granite County,4473328965,14546368,1727.162,5.6160000000000005,46.395955,-113.427356,2017
MT,30041,1720048,Hill County,7508815856,44701996,2899.17,17.26,48.631959,-110.106321,2017
MT,30043,1720045,Jefferson County,4291254207,6605135,1656.8629999999998,2.55,46.124232,-112.059428,2017
MT,30045,1719602,Judith Basin County,4842466690,2066739,1869.6870000000001,0.7979999999999999,47.032558,-110.30532,2017
MT,30047,1796943,Lake County,3860298044,423538790,1490.469,163.529,47.642901,-114.08368700000001,2017
MT,30049,793926,Lewis and Clark County,8957160027,101500820,3458.3790000000004,39.19,47.122105,-112.38288999999999,2017
MT,30051,1720036,Liberty County,3703639185,44411469,1429.983,17.147000000000002,48.559653999999995,-111.036924,2017
MT,30053,1720038,Lincoln County,9356348235,161596376,3612.506,62.393,48.552385,-115.46318500000001,2017
MT,30055,1716270,McCone County,6843265262,103091384,2642.2,39.804,47.629628000000004,-105.757222,2017
MT,30057,1720033,Madison County,9293288997,39841801,3588.159,15.383,45.32529,-111.91378999999999,2017
MT,30059,1719600,Meagher County,6194911314,7474581,2391.869,2.886,46.5857,-110.92173999999999,2017
MT,30061,1720030,Mineral County,3158799736,9897206,1219.619,3.821,47.154863,-115.06463899999999,2017
MT,30063,1719596,Missoula County,6715966294,64482586,2593.049,24.897,47.027263,-113.89269099999999,2017
MT,30065,1719593,Musselshell County,4840577752,7118682,1868.9579999999999,2.7489999999999997,46.505281,-108.43976299999999,2017
MT,30067,1720027,Park County,7258393601,27856467,2802.482,10.755,45.421428999999996,-110.53276000000001,2017
MT,30069,1719590,Petroleum County,4288047856,48927318,1655.625,18.891,47.141917,-108.226575,2017
MT,30071,1720023,Phillips County,13313706952,185563449,5140.451,71.646,48.250143,-107.92889699999999,2017
MT,30073,1719587,Pondera County,4207608379,43980663,1624.567,16.980999999999998,48.228604,-112.22076100000001,2017
MT,30075,1719584,Powder River County,8542288902,1565958,3298.196,0.605,45.408926,-105.55534399999999,2017
MT,30077,1720021,Powell County,6024448193,16220811,2326.053,6.263,46.844225,-112.9311,2017
MT,30079,1715847,Prairie County,4497780202,15092932,1736.6029999999998,5.827000000000001,46.812384,-105.50399399999999,2017
MT,30081,1719582,Ravalli County,6192612337,24251907,2390.981,9.363999999999999,46.077744,-114.105795,2017
MT,30083,1715338,Richland County,5398268971,49652120,2084.283,19.171,47.785633000000004,-104.563408,2017
MT,30085,1669428,Roosevelt County,6097970108,37765673,2354.44,14.581,48.282747,-104.99517,2017
MT,30087,1716795,Rosebud County,12971010170,44234236,5008.135,17.079,46.173233,-106.66674599999999,2017
MT,30089,1719578,Sanders County,7149403319,76395973,2760.4,29.497,47.756496999999996,-115.180306,2017
MT,30091,1677577,Sheridan County,4340307007,75071798,1675.8020000000001,28.985,48.705523,-104.533913,2017
MT,30093,1719575,Silver Bow County,1859568288,1518177,717.9830000000001,0.586,45.896232,-112.660071,2017
MT,30095,1719572,Stillwater County,4653551003,23732519,1796.746,9.163,45.658577,-109.381702,2017
MT,30097,1719569,Sweet Grass County,4805607292,17665081,1855.455,6.821000000000001,45.811292,-109.944796,2017
MT,30099,1720018,Teton County,5883425292,52657849,2271.603,20.331,47.819035,-112.281725,2017
MT,30101,1719566,Toole County,4959868816,78026225,1915.016,30.125999999999998,48.645125,-111.73347199999999,2017
MT,30103,1719563,Treasure County,2532492080,17149961,977.801,6.622000000000001,46.209558,-107.280369,2017
MT,30105,1678923,Valley County,12758538566,351470610,4926.099,135.704,48.34985,-106.670424,2017
MT,30107,1719560,Wheatland County,3684208406,13010925,1422.481,5.024,46.497046999999995,-109.857147,2017
MT,30109,1696629,Wibaux County,2301488703,1756846,888.61,0.6779999999999999,46.962965999999994,-104.274518,2017
MT,30111,1719558,Yellowstone County,6820738870,39856668,2633.502,15.389000000000001,45.936987,-108.276656,2017
NE,31001,835823,Adams County,1458869099,2481410,563.273,0.958,40.520632,-98.50004399999999,2017
NE,31003,835824,Antelope County,2220183804,3558463,857.2180000000001,1.374,42.183225,-98.058037,2017
NE,31005,835825,Arthur County,1852759732,7644719,715.355,2.952,41.571944,-101.695898,2017
NE,31007,835826,Banner County,1932676697,397069,746.211,0.153,41.53975,-103.726263,2017
NE,31009,835827,Blaine County,1840674086,9443894,710.688,3.6460000000000004,41.92523,-99.990771,2017
NE,31011,835828,Boone County,1778166034,1718583,686.554,0.664,41.703934000000004,-98.070476,2017
NE,31013,835991,Box Butte County,2784994726,6588657,1075.2930000000001,2.544,42.21038,-103.081779,2017
NE,31015,835829,Boyd County,1398425584,11890320,539.935,4.591,42.894448,-98.773022,2017
NE,31017,835830,Brown County,3163296235,9814399,1221.356,3.7889999999999997,42.359562,-99.92392,2017
NE,31019,835831,Buffalo County,2507344546,18927907,968.091,7.308,40.855226,-99.07498299999999,2017
NE,31021,835832,Burt County,1273201346,14186271,491.586,5.477,41.854178999999995,-96.337746,2017
NE,31023,835833,Butler County,1514884892,15309107,584.9,5.9110000000000005,41.226071999999995,-97.132039,2017
NE,31025,835834,Cass County,1443578140,22073649,557.369,8.523,40.909878000000006,-96.140609,2017
NE,31027,835835,Cedar County,1917219988,14513825,740.243,5.604,42.60456,-97.25686999999999,2017
NE,31029,835836,Chase County,2316533465,7978174,894.419,3.08,40.530390000000004,-101.694192,2017
NE,31031,835837,Cherry County,15436697272,127623807,5960.142,49.276,42.571323,-101.047653,2017
NE,31033,835838,Cheyenne County,3098367767,292549,1196.287,0.113,41.214236,-103.01192900000001,2017
NE,31035,835839,Clay County,1482222903,3234878,572.289,1.249,40.523669,-98.05105,2017
NE,31037,835840,Colfax County,1066152076,12619739,411.644,4.873,41.57496,-97.088945,2017
NE,31039,835841,Cuming County,1477641638,10701538,570.521,4.132,41.915865000000004,-96.788517,2017
NE,31041,835842,Custer County,6670757281,932956,2575.594,0.36,41.393893,-99.726866,2017
NE,31043,835843,Dakota County,684416197,8199748,264.255,3.1660000000000004,42.391645000000004,-96.561356,2017
NE,31045,835844,Dawes County,3616823834,11921995,1396.464,4.603,42.711214,-103.134872,2017
NE,31047,835845,Dawson County,2623913292,16405784,1013.0989999999999,6.334,40.867378,-99.815154,2017
NE,31049,835846,Deuel County,1139208969,2230956,439.851,0.861,41.111903000000005,-102.33260899999999,2017
NE,31051,835847,Dixon County,1233156423,17075472,476.124,6.593,42.485279999999996,-96.855862,2017
NE,31053,835848,Dodge County,1370405061,35956200,529.116,13.883,41.577008,-96.645853,2017
NE,31055,835849,Douglas County,850764861,28139501,328.48199999999997,10.865,41.297090999999995,-96.154066,2017
NE,31057,835850,Dundy County,2381956152,3046330,919.678,1.176,40.180165,-101.681133,2017
NE,31059,835851,Fillmore County,1490202783,2989990,575.371,1.1540000000000001,40.525040000000004,-97.596705,2017
NE,31061,835852,Franklin County,1491355768,487899,575.816,0.188,40.183203000000006,-98.96208,2017
NE,31063,835853,Frontier County,2524180462,14212842,974.592,5.4879999999999995,40.530947,-100.406683,2017
NE,31065,835854,Furnas County,1862542307,3915843,719.132,1.5119999999999998,40.191865,-99.909663,2017
NE,31067,835855,Gage County,2205275212,22010737,851.462,8.498,40.255234,-96.683453,2017
NE,31069,835856,Garden County,4414069977,68874632,1704.2820000000002,26.593000000000004,41.633364,-102.30298499999999,2017
NE,31071,835857,Garfield County,1474558345,5321554,569.33,2.055,41.906867999999996,-98.951231,2017
NE,31073,835858,Gosper County,1186616240,11831826,458.155,4.5680000000000005,40.509095,-99.823206,2017
NE,31075,835859,Grant County,2010410702,18130867,776.2239999999999,7.0,41.913957,-101.755965,2017
NE,31077,835860,Greeley County,1475804206,2188873,569.811,0.845,41.567571,-98.530565,2017
NE,31079,835861,Hall County,1414817966,15229160,546.264,5.88,40.866027,-98.502664,2017
NE,31081,835862,Hamilton County,1403509100,7360265,541.898,2.842,40.872817,-98.022329,2017
NE,31083,835863,Harlan County,1433471291,53339808,553.466,20.595,40.178765999999996,-99.403418,2017
NE,31085,835864,Hayes County,1846821514,570786,713.062,0.22,40.537234000000005,-101.047963,2017
NE,31087,835865,Hitchcock County,1838742723,22103380,709.943,8.533999999999999,40.176896,-101.044217,2017
NE,31089,835866,Holt County,6248083634,13201503,2412.399,5.0969999999999995,42.459286999999996,-98.784766,2017
NE,31091,835867,Hooker County,1867796192,882994,721.16,0.341,41.920317,-101.117324,2017
NE,31093,835868,Howard County,1474578440,16199404,569.3380000000001,6.255,41.216851,-98.51334200000001,2017
NE,31095,835869,Jefferson County,1476736217,14232350,570.1709999999999,5.495,40.175736,-97.143103,2017
NE,31097,835870,Johnson County,973968228,1766531,376.051,0.682,40.39501,-96.265367,2017
NE,31099,835871,Kearney County,1337063632,274634,516.243,0.106,40.50912,-98.947602,2017
NE,31101,835872,Keith County,2749531887,124672175,1061.6,48.136,41.194245,-101.644449,2017
NE,31103,835873,Keya Paha County,2002257567,2192458,773.076,0.847,42.875479999999996,-99.718351,2017
NE,31105,835874,Kimball County,2465269097,1448446,951.846,0.5589999999999999,41.199274,-103.703153,2017
NE,31107,835875,Knox County,2870799577,81066532,1108.422,31.3,42.634403999999996,-97.891349,2017
NE,31109,835876,Lancaster County,2169252486,22867561,837.553,8.829,40.783547,-96.68865799999999,2017
NE,31111,835877,Lincoln County,6640952057,28570547,2564.0860000000002,11.030999999999999,41.050321999999994,-100.74448100000001,2017
NE,31113,835878,Logan County,1478003937,1203586,570.661,0.465,41.542155,-100.443665,2017
NE,31115,835879,Loup County,1459513672,19565477,563.521,7.553999999999999,41.897665,-99.509776,2017
NE,31117,835881,McPherson County,2224733585,2680669,858.9739999999999,1.035,41.648414,-101.120851,2017
NE,31119,835880,Madison County,1483412284,6998082,572.749,2.702,41.909929,-97.60685600000001,2017
NE,31121,835882,Merrick County,1258350306,28301129,485.852,10.927,41.169801,-98.031051,2017
NE,31123,835883,Morrill County,3687723999,15598670,1423.838,6.023,41.732203999999996,-102.99059399999999,2017
NE,31125,835884,Nance County,1143826263,17085923,441.634,6.597,41.402384999999995,-97.99140799999999,2017
NE,31127,835885,Nemaha County,1055100608,5769943,407.37699999999995,2.228,40.385236,-95.85305600000001,2017
NE,31129,835886,Nuckolls County,1489645186,1718484,575.155,0.664,40.176491999999996,-98.046842,2017
NE,31131,835887,Otoe County,1594610575,8640423,615.683,3.3360000000000003,40.637992,-96.131027,2017
NE,31133,835888,Pawnee County,1116478185,4852361,431.075,1.874,40.13785,-96.245225,2017
NE,31135,835889,Perkins County,2287828022,2840176,883.335,1.097,40.857646,-101.62746800000001,2017
NE,31137,835890,Phelps County,1398048570,1646534,539.79,0.636,40.516365,-99.40655699999999,2017
NE,31139,835891,Pierce County,1484707285,3481943,573.249,1.344,42.271413,-97.61099200000001,2017
NE,31141,835892,Platte County,1745910545,27167485,674.1,10.489,41.576865999999995,-97.513467,2017
NE,31143,835893,Polk County,1135309852,5947394,438.346,2.296,41.187925,-97.570663,2017
NE,31145,835894,Red Willow County,1856984023,2643458,716.9860000000001,1.021,40.16942,-100.468576,2017
NE,31147,835895,Richardson County,1429261293,7077617,551.841,2.733,40.123743,-95.718603,2017
NE,31149,835896,Rock County,2611466209,8807750,1008.293,3.4010000000000002,42.394749,-99.420851,2017
NE,31151,835897,Saline County,1486698710,5934626,574.018,2.291,40.516802,-97.131755,2017
NE,31153,835898,Sarpy County,618872493,22209229,238.94799999999998,8.575,41.115064000000004,-96.109125,2017
NE,31155,835899,Saunders County,1943097562,24827641,750.2339999999999,9.586,41.223152,-96.640923,2017
NE,31157,835900,Scotts Bluff County,1915079274,15397684,739.416,5.945,41.850331,-103.701549,2017
NE,31159,835901,Seward County,1479990669,11547536,571.428,4.459,40.871944,-97.140383,2017
NE,31161,835902,Sheridan County,6321833793,74941797,2440.874,28.935,42.512289,-102.36828,2017
NE,31163,835903,Sherman County,1465489230,15062146,565.8290000000001,5.816,41.218742999999996,-98.972849,2017
NE,31165,835904,Sioux County,5352538105,1872668,2066.627,0.723,42.470612,-103.732111,2017
NE,31167,835905,Stanton County,1107496313,8793984,427.60699999999997,3.395,41.905045,-97.177109,2017
NE,31169,835906,Thayer County,1486153357,3025340,573.807,1.168,40.173845,-97.59626300000001,2017
NE,31171,835907,Thomas County,1846403658,2028358,712.9,0.7829999999999999,41.848620000000004,-100.506911,2017
NE,31173,835908,Thurston County,1019377255,6458661,393.584,2.494,42.154061,-96.53394300000001,2017
NE,31175,835909,Valley County,1471402787,6076915,568.112,2.346,41.564094,-98.98348399999999,2017
NE,31177,835910,Washington County,1009985069,8388604,389.957,3.239,41.533972999999996,-96.224577,2017
NE,31179,835911,Wayne County,1147143905,1087702,442.915,0.42,42.210746,-97.126243,2017
NE,31181,835912,Webster County,1489017971,337241,574.913,0.13,40.180646,-98.49859000000001,2017
NE,31183,835913,Wheeler County,1489717867,1059454,575.183,0.409,41.922578,-98.52085100000001,2017
NE,31185,835914,York County,1482793604,8595507,572.51,3.319,40.873056,-97.596742,2017
NV,32001,858638,Churchill County,12770128151,242405502,4930.5740000000005,93.59299999999999,39.53771,-118.26416499999999,2017
NV,32003,863600,Clark County,20439281450,438376844,7891.651,169.25799999999998,36.214257,-115.01381200000002,2017
NV,32005,858643,Douglas County,1838170316,72317570,709.722,27.921999999999997,38.905128999999995,-119.60901899999999,2017
NV,32007,857664,Elko County,44468067633,85736268,17169.218,33.103,41.141133,-115.351424,2017
NV,32009,858641,Esmeralda County,9277050041,18552011,3581.889,7.162999999999999,37.778966,-117.632382,2017
NV,32011,858640,Eureka County,10814958250,11082875,4175.679,4.279,39.977788000000004,-116.272208,2017
NV,32013,863310,Humboldt County,24969533279,44196979,9640.791,17.065,41.407914,-118.127591,2017
NV,32015,863368,Lander County,14219341058,76104322,5490.119000000001,29.384,39.900209999999994,-117.04723999999999,2017
NV,32017,863992,Lincoln County,27540342244,9802713,10633.386,3.785,37.634605,-114.863037,2017
NV,32019,858645,Lyon County,5183173279,59602530,2001.234,23.013,39.022213,-119.197425,2017
NV,32021,858644,Mineral County,9719815219,155746682,3752.842,60.13399999999999,38.516647,-118.416279,2017
NV,32023,863599,Nye County,47090938928,43207981,18181.914,16.683,37.965864,-116.459011,2017
NV,32027,858646,Pershing County,15634691937,79934815,6036.589,30.863000000000003,40.439639,-118.409477,2017
NV,32029,858642,Storey County,680962190,1871089,262.921,0.722,39.438385,-119.52464599999999,2017
NV,32031,858608,Washoe County,16323099293,621146261,6302.384,239.826,40.734015,-119.662272,2017
NV,32033,858615,White Pine County,22985104192,54678877,8874.599,21.112,39.418234000000005,-114.900605,2017
NV,32510,863219,Carson City,374669607,32587484,144.661,12.582,39.153059999999996,-119.74737900000001,2017
NH,33001,873174,Belknap County,1040130767,177190123,401.597,68.413,43.519109,-71.425366,2017
NH,33003,873175,Carroll County,2413888299,159247403,932.008,61.486000000000004,43.867774,-71.20156,2017
NH,33005,873176,Cheshire County,1830338973,57617298,706.698,22.246,42.925455,-72.24821700000001,2017
NH,33007,873177,Coos County,4647904964,92563568,1794.566,35.739000000000004,44.652547999999996,-71.28943100000001,2017
NH,33009,873178,Grafton County,4425224129,106489725,1708.589,41.11600000000001,43.926439,-71.842422,2017
NH,33011,873179,Hillsborough County,2269883907,41627731,876.4069999999999,16.073,42.911532,-71.723055,2017
NH,33013,873180,Merrimack County,2415829018,57547411,932.757,22.219,43.299579,-71.680041,2017
NH,33015,873181,Rockingham County,1800358797,259322531,695.122,100.125,42.988599,-71.09907199999999,2017
NH,33017,873182,Strafford County,951728786,39171752,367.465,15.124,43.293271999999995,-71.035589,2017
NH,33019,873183,Sullivan County,1392157812,37865613,537.515,14.62,43.361188,-72.222084,2017
NJ,34001,882270,Atlantic County,1438982592,301062779,555.594,116.241,39.469353999999996,-74.633758,2017
NJ,34003,882271,Bergen County,602859293,35406803,232.765,13.671,40.959697999999996,-74.074727,2017
NJ,34005,882272,Burlington County,2069239325,55032009,798.938,21.248,39.875786,-74.66300600000001,2017
NJ,34007,882273,Camden County,573281541,15731653,221.345,6.074,39.802352,-74.961251,2017
NJ,34009,882274,Cape May County,652640195,953946819,251.986,368.32099999999997,39.086141999999995,-74.847716,2017
NJ,34011,882275,Cumberland County,1251898435,503712955,483.361,194.485,39.328434,-75.121628,2017
NJ,34013,882276,Essex County,326559360,8636456,126.085,3.335,40.7874,-74.24629200000001,2017
NJ,34015,882277,Gloucester County,833862843,38373885,321.95599999999996,14.815999999999999,39.722875,-75.145679,2017
NJ,34017,882278,Hudson County,119764738,41834804,46.24100000000001,16.153,40.731375,-74.078601,2017
NJ,34019,882228,Hunterdon County,1108047582,24800279,427.82,9.575,40.565283,-74.911969,2017
NJ,34021,882229,Mercer County,581086519,11647674,224.359,4.497,40.282503000000005,-74.703724,2017
NJ,34023,882230,Middlesex County,800857610,35472648,309.21299999999997,13.696,40.439621,-74.40743,2017
NJ,34025,882910,Monmouth County,1213128209,510444544,468.39099999999996,197.084,40.287048,-74.152446,2017
NJ,34027,882231,Morris County,1192765238,54376835,460.529,20.995,40.858896,-74.547292,2017
NJ,34029,882279,Ocean County,1628663096,740751569,628.83,286.006,39.865669,-74.258864,2017
NJ,34031,882232,Passaic County,481744927,32079811,186.003,12.386,41.037890000000004,-74.29828,2017
NJ,34033,882233,Salem County,859474410,105430413,331.845,40.707,39.573828000000006,-75.35735600000001,2017
NJ,34035,882234,Somerset County,781816196,8009303,301.861,3.092,40.565527,-74.619938,2017
NJ,34037,882236,Sussex County,1343552956,43234734,518.749,16.692999999999998,41.137461,-74.691914,2017
NJ,34039,882235,Union County,266170662,7046286,102.76899999999999,2.721,40.659871,-74.308696,2017
NJ,34041,882237,Warren County,923327586,15931292,356.499,6.151,40.853491,-75.009498,2017
NM,35001,1702363,Bernalillo County,3007310205,16190430,1161.129,6.251,35.054002000000004,-106.66906399999999,2017
NM,35003,929108,Catron County,17933560026,14194439,6924.187,5.481,33.901858000000004,-108.39208799999999,2017
NM,35005,1702364,Chaves County,15713841748,20545303,6067.148,7.933,33.361604,-104.469837,2017
NM,35006,933051,Cibola County,11758240020,5819738,4539.8820000000005,2.247,34.93205,-108.000374,2017
NM,35007,929117,Colfax County,9733110215,26299618,3757.975,10.154,36.612964,-104.64010999999999,2017
NM,35009,933053,Curry County,3640098102,8190594,1405.45,3.162,34.572984000000005,-103.346055,2017
NM,35011,933054,De Baca County,6016761648,29147345,2323.085,11.254000000000001,34.359272999999995,-104.368696,2017
NM,35013,929109,Doña Ana County,9863129996,17627587,3808.176,6.806,32.349920000000004,-106.834969,2017
NM,35015,936829,Eddy County,10816855244,56325882,4176.411,21.748,32.457834999999996,-104.306434,2017
NM,35017,915980,Grant County,10259427302,15346268,3961.187,5.925,32.732087,-108.381504,2017
NM,35019,929111,Guadalupe County,7847071878,2888161,3029.772,1.115,34.869782,-104.784968,2017
NM,35021,933055,Harding County,5504963090,1162620,2125.478,0.449,35.85958,-103.851495,2017
NM,35023,929106,Hidalgo County,8905571558,23650187,3438.461,9.131,31.898052000000003,-108.751929,2017
NM,35025,1702365,Lea County,11373741670,8469171,4391.4259999999995,3.27,32.795687,-103.413271,2017
NM,35027,929116,Lincoln County,12512530204,554703,4831.115,0.214,33.740840999999996,-105.449805,2017
NM,35028,1702366,Los Alamos County,282821648,229869,109.198,0.08900000000000001,35.870047,-106.30796799999999,2017
NM,35029,933057,Luna County,7679944778,433660,2965.243,0.16699999999999998,32.184523,-107.74719099999999,2017
NM,35031,929107,McKinley County,14116799310,14078537,5450.526999999999,5.436,35.583878000000006,-108.253266,2017
NM,35033,1702367,Mora County,4992675873,6093304,1927.683,2.353,35.982841,-104.921898,2017
NM,35035,929104,Otero County,17126453574,36946480,6612.561,14.265,32.588776,-105.78098,2017
NM,35037,929110,Quay County,7443334318,18728804,2873.888,7.231,35.107018,-103.548071,2017
NM,35039,1702368,Rio Arriba County,15179716552,91476917,5860.922,35.319,36.509669,-106.693983,2017
NM,35041,1702369,Roosevelt County,6335224660,18697914,2446.044,7.218999999999999,34.021207000000004,-103.48300400000001,2017
NM,35043,929113,Sandoval County,9609139504,10854361,3710.11,4.191,35.685091,-106.883119,2017
NM,35045,936844,San Juan County,14289427705,55030762,5517.179,21.247,36.511624,-108.324578,2017
NM,35047,929114,San Miguel County,12230067556,51380263,4722.056,19.838,35.476859000000005,-104.803519,2017
NM,35049,933322,Santa Fe County,4941709205,3537550,1908.005,1.3659999999999999,35.514324,-105.96577099999999,2017
NM,35051,1702370,Sierra County,10828937018,147987561,4181.076,57.138000000000005,33.119468,-107.18816100000001,2017
NM,35053,1702371,Socorro County,17214061674,4843011,6646.387,1.87,33.991658,-106.939136,2017
NM,35055,933056,Taos County,5704119046,3383126,2202.373,1.306,36.576529,-105.63798600000001,2017
NM,35057,929112,Torrance County,8664074710,2303485,3345.218,0.889,34.554977,-105.890553,2017
NM,35059,929115,Union County,9903868964,18464199,3823.905,7.129,36.488085,-103.475723,2017
NM,35061,933052,Valencia County,2762826562,2787804,1066.733,1.0759999999999998,34.716840000000005,-106.806582,2017
NY,36001,974099,Albany County,1354083642,27161700,522.815,10.487,42.58824,-73.97400999999999,2017
NY,36003,974100,Allegany County,2665875177,13153776,1029.3,5.079,42.247853000000006,-78.02615300000001,2017
NY,36005,974101,Bronx County,108910661,39682657,42.051,15.322000000000001,40.848711,-73.852939,2017
NY,36007,974102,Broome County,1827987181,25185424,705.79,9.724,42.161977,-75.830283,2017
NY,36009,974103,Cattaraugus County,3388633499,36608250,1308.359,14.135,42.239098999999996,-78.66233199999999,2017
NY,36011,974104,Cayuga County,1791190504,445708175,691.5830000000001,172.08900000000003,43.008546,-76.574587,2017
NY,36013,974105,Chautauqua County,2745967850,1139487496,1060.224,439.959,42.304216,-79.407595,2017
NY,36015,974106,Chemung County,1055038643,8874334,407.353,3.426,42.15528,-76.747179,2017
NY,36017,974107,Chenango County,2314378336,13062477,893.587,5.043,42.478024,-75.602241,2017
NY,36019,974108,Clinton County,2687771451,206611024,1037.754,79.773,44.752712,-73.70564300000001,2017
NY,36021,974109,Columbia County,1643778340,35063763,634.6659999999999,13.538,42.247729,-73.626806,2017
NY,36023,974110,Cortland County,1291815779,7112822,498.773,2.7460000000000004,42.594039,-76.07624,2017
NY,36025,974111,Delaware County,3735952964,64717114,1442.46,24.987,42.193985999999995,-74.966728,2017
NY,36027,974112,Dutchess County,2060678182,76956282,795.632,29.713,41.75477,-73.740041,2017
NY,36029,974113,Erie County,2700590735,476948860,1042.704,184.15099999999998,42.752759000000005,-78.778192,2017
NY,36031,974114,Essex County,4646734755,316368965,1794.114,122.15100000000001,44.109601,-73.77843100000001,2017
NY,36033,974115,Franklin County,4219632482,176707575,1629.2089999999998,68.227,44.594376000000004,-74.31067,2017
NY,36035,974116,Fulton County,1283234678,96916405,495.46,37.42,43.115609,-74.42367800000001,2017
NY,36037,974117,Genesee County,1276698028,6142605,492.936,2.372,43.00091,-78.192778,2017
NY,36039,974118,Greene County,1676140490,28201061,647.161,10.888,42.286970000000004,-74.14954200000001,2017
NY,36041,974119,Hamilton County,4447987884,234205889,1717.378,90.427,43.657879,-74.50245600000001,2017
NY,36043,974120,Herkimer County,3655805548,120422420,1411.514,46.495,43.407489,-75.01168299999999,2017
NY,36045,974121,Jefferson County,3285895343,1524639909,1268.691,588.6669999999999,43.996389,-76.052968,2017
