state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
IL,1717700,Greenview Community Unit School District 200,KG,12,228762488,738021,88.32600000000001,0.285,40.076171,-89.709289,2017
IL,1717730,Bond County Community Unit School District 2,PK,12,600112642,3191149,231.705,1.232,38.883808,-89.478078,2017
IL,1717790,Griggsville-Perry Community Unit School District 4,PK,12,379151304,2990063,146.391,1.1540000000000001,39.745263,-90.770816,2017
IL,1718060,Hamilton Community Consolidated School District 328,PK,12,199096210,13807465,76.87100000000001,5.331,40.409093,-91.296881,2017
IL,1718180,Calhoun Community Unit School District 40,PK,12,377318487,37857180,145.683,14.617,39.199635,-90.668338,2017
IL,1718200,Hardin County Community Unit School District 1,PK,12,467788253,10638832,180.614,4.1080000000000005,37.517852000000005,-88.266148,2017
IL,1718240,Harlem Unit School District 122,PK,12,54748160,1823132,21.138,0.7040000000000001,42.352834,-89.025615,2017
IL,1718270,Harrisburg Community Unit School District 3,PK,12,361669017,6832907,139.641,2.638,37.700824,-88.520323,2017
IL,1718390,Hartsburg-Emden Community Unit School District 21,PK,12,188691745,0,72.854,0.0,40.262861,-89.45242900000001,2017
IL,1718420,Harvard Community Unit School District 50,PK,12,274760386,240468,106.086,0.09300000000000001,42.415611,-88.623276,2017
IL,1718510,Havana Community Unit School District 126,PK,12,530920890,51854017,204.99,20.021,40.198996,-90.110569,2017
IL,1718810,Herrin Community Unit School District 4,PK,12,123659864,3073199,47.745,1.187,37.826565,-89.067539,2017
IL,1718840,Herscher Community Unit School District 2,PK,12,637184746,3088816,246.018,1.193,41.094451,-88.108512,2017
IL,1718870,Heyworth Community Unit School District 4,PK,12,258102704,354768,99.654,0.13699999999999998,40.345971999999996,-89.010605,2017
IL,1718990,Highland Community Unit School District 5,PK,12,463562810,5107692,178.983,1.972,38.823492,-89.666078,2017
IL,1719200,Hillsboro Community Unit School District 3,PK,12,598962616,9192920,231.261,3.549,39.139111,-89.457435,2017
IL,1719260,Hinckley-Big Rock Community Unit School District 429,PK,12,231683900,459296,89.454,0.177,41.788376,-88.61215,2017
IL,1719660,Hoopeston Area Community Unit School District 11,PK,12,458417497,88393,176.99599999999998,0.034,40.46987,-87.749664,2017
IL,1719830,Huntley Consolidated School District 158,PK,12,117797180,151446,45.482,0.057999999999999996,42.181708,-88.436008,2017
IL,1719920,Hutsonville Community Unit School District 1,PK,12,260827082,2185185,100.706,0.8440000000000001,39.146673,-87.726173,2017
IL,1719960,Illini Bluffs Community Unit School District 327,PK,12,160615617,5109311,62.013999999999996,1.973,40.587575,-89.79454100000001,2017
IL,1719970,Illinois Valley Central Unit School District 321,PK,12,147616072,14091933,56.995,5.441,40.900426,-89.548884,2017
IL,1720170,Iroquois County Community Unit School District 9,PK,12,219080485,647350,84.587,0.25,40.782070000000004,-87.72630600000001,2017
IL,1720180,Iroquois West Community Unit School District 10,PK,12,474791417,327276,183.31799999999998,0.126,40.748644,-88.015395,2017
IL,1720280,Jacksonville School District 117,PK,12,570265447,3112742,220.18099999999998,1.202,39.699788,-90.230949,2017
IL,1720380,Jasper County Community Unit School District 1,PK,12,1167651910,9319417,450.833,3.5980000000000003,39.008990999999995,-88.16024499999999,2017
IL,1720430,Jersey Community Unit School District 100,PK,12,851599601,20049283,328.80400000000003,7.7410000000000005,39.079494,-90.382552,2017
IL,1720490,Johnsburg Community Unit School District 12,PK,12,47397814,1967171,18.3,0.76,42.391343,-88.260931,2017
IL,1720550,Johnston City Community Unit School District 1,PK,12,211567753,2564812,81.687,0.99,37.812581,-88.841306,2017
IL,1720760,Kankakee School District 111,PK,12,118664882,3245378,45.817,1.253,41.096633000000004,-87.815184,2017
IL,1720790,Kansas Community Unit School District 3,PK,12,247341696,148672,95.499,0.057,39.548469,-87.896313,2017
IL,1721000,Kewanee Community Unit School District 229,PK,12,230457054,168823,88.98,0.065,41.28014,-89.86076800000001,2017
IL,1721300,Hiawatha Community Unit School District 426,KG,12,200091456,1319785,77.256,0.51,42.099982000000004,-88.874061,2017
IL,1721390,Knoxville Community Unit School District 202,PK,12,348023851,261515,134.373,0.10099999999999999,40.875422,-90.220625,2017
IL,1721680,La Moille Community Unit School District 303,KG,12,230994875,69685,89.18799999999999,0.027000000000000003,41.514031,-89.28126,2017
IL,1721900,Lake Zurich Community Unit School District 95,PK,12,51268575,2337383,19.795,0.902,42.199290999999995,-88.077457,2017
IL,1722130,Red Hill Community Unit School District 10,KG,12,529150449,276836,204.30599999999998,0.107,38.713325,-87.829,2017
IL,1722150,Lawrence County Community Unit District 20,PK,12,476961828,4800942,184.15599999999998,1.854,38.744062,-87.639699,2017
IL,1722300,Lebanon Community Unit School District 9,PK,12,117768931,599784,45.471000000000004,0.23199999999999998,38.609161,-89.766696,2017
IL,1722350,Lee Center Community Unit School District 271,KG,12,159277342,136364,61.497,0.053,41.699819,-89.01661,2017
IL,1722530,Lena-Winslow Community Unit School District 202,PK,12,307250281,214731,118.63,0.083,42.407899,-89.838747,2017
IL,1722620,Le Roy Community Unit School District 2,PK,12,258214937,163512,99.697,0.063,40.344151000000004,-88.741057,2017
IL,1722710,Lexington Community Unit School District 7,PK,12,234411271,223776,90.507,0.086,40.629726,-88.787987,2017
IL,1722770,Liberty Community Unit School District 2,PK,12,419688624,920458,162.043,0.355,39.871243,-91.065647,2017
IL,1722870,Leland Community Unit School District 1,KG,12,140970247,159454,54.428999999999995,0.062,41.611292,-88.79299300000001,2017
IL,1723200,Lisle Community Unit School District 202,PK,12,14663605,276521,5.662000000000001,0.107,41.797732,-88.075898,2017
IL,1723250,Litchfield Community Unit School District 12,PK,12,275863852,5638468,106.512,2.177,39.172290999999994,-89.640608,2017
IL,1723640,Brooklyn Community Unit School District 188,KG,12,4006631,539342,1.547,0.20800000000000002,38.652193,-90.164301,2017
IL,1723920,Macomb Community Unit School District 185,PK,12,391046226,1305583,150.984,0.504,40.44066,-90.60938,2017
IL,1723970,Madison Community Unit School District 12,PK,12,17131904,4613296,6.615,1.781,38.677811,-90.128325,2017
IL,1724060,Mahomet-Seymour Community Unit School District 3,PK,12,224617584,1054174,86.725,0.40700000000000003,40.165292,-88.393679,2017
IL,1724390,Manteno Community Unit School District 5,KG,12,233311888,870634,90.08200000000001,0.336,41.241572999999995,-87.88601899999999,2017
IL,1724480,Kaneland Community Unit School District 302,PK,12,365690591,759811,141.194,0.293,41.866988,-88.509222,2017
IL,1724600,Marion Community Unit School District 2,PK,12,400539926,19334623,154.649,7.465,37.679275,-88.930441,2017
IL,1724650,Marissa Community Unit School District 40,PK,12,153402009,4038208,59.229,1.5590000000000002,38.262954,-89.742025,2017
IL,1724750,Maroa-Forsyth Community Unit School District 2,PK,12,214158183,0,82.68700000000001,0.0,40.013231,-88.962912,2017
IL,1724870,Marshall Community Unit School District 2C,PK,12,552898727,4657096,213.475,1.798,39.363894,-87.66594599999999,2017
IL,1724900,Martinsville Community Unit School District 3C,PK,12,368206395,3067321,142.165,1.1840000000000002,39.311838,-87.83325699999999,2017
IL,1724940,Mascoutah Community Unit School District 19,PK,12,271105724,2287458,104.675,0.883,38.492788,-89.798878,2017
IL,1725000,Massac Unit School District 1,PK,12,482815126,6799390,186.416,2.625,37.209059,-88.667221,2017
IL,1725050,Mattoon Community Unit School District 2,PK,12,415574836,924329,160.454,0.35700000000000004,39.505371000000004,-88.371634,2017
IL,1725590,Community Unit School District 4,PK,12,569465149,17591714,219.872,6.792000000000001,40.113812,-91.328154,2017
IL,1725680,Meredosia-Chambersburg Community Unit School District 11,PK,12,205123306,10499060,79.199,4.053999999999999,39.835723,-90.56209,2017
IL,1725690,Meridian Community Unit School District 223,PK,12,322994073,1160171,124.709,0.44799999999999995,42.100487,-89.12055,2017
IL,1726400,Moline Unit School District 40,PK,12,79941960,5517429,30.866,2.13,41.466741,-90.487599,2017
IL,1726430,Momence Community Unit School District 1,PK,12,215179270,2226212,83.081,0.86,41.147472,-87.636099,2017
IL,1726550,Monticello Community Unit School District 25,PK,12,411577590,505871,158.911,0.195,40.036918,-88.547454,2017
IL,1726710,Morrison Community Unit School District 6,PK,12,306187262,346784,118.22,0.134,41.833864,-89.96332,2017
IL,1726760,Morrisonville Community Unit School District 1,PK,12,301951138,39876,116.584,0.015,39.431455,-89.445923,2017
IL,1726800,Morton Community Unit School District 709,PK,12,128638832,260665,49.668,0.10099999999999999,40.612651,-89.46078100000001,2017
IL,1726970,Meridian Community Unit School District 101,PK,12,250322148,5017391,96.65,1.9369999999999998,37.166798,-89.184124,2017
IL,1727180,Mount Olive Community Unit School District 5,PK,12,144377496,1091141,55.744,0.42100000000000004,39.058731,-89.695041,2017
IL,1727290,Mount Pulaski Community Unit District 23,PK,12,515901950,135623,199.19099999999997,0.052000000000000005,39.997479,-89.327352,2017
IL,1727300,Brown County Community Unit School District 1,PK,12,790083660,4139308,305.053,1.598,39.962069,-90.750309,2017
IL,1727390,Mount Zion Community Unit School District 3,KG,12,163282291,43821,63.044,0.017,39.764854,-88.854383,2017
IL,1727450,Mulberry Grove Community Unit School District 1,PK,12,282580260,5618444,109.105,2.169,38.91044,-89.294271,2017
IL,1727610,Murphysboro Community Unit School District 186,PK,12,393206635,15137990,151.81799999999998,5.845,37.734291999999996,-89.37468100000001,2017
IL,1727710,Naperville Community Unit District 203,PK,12,76803229,1804259,29.654,0.6970000000000001,41.766371,-88.125848,2017
IL,1727780,Nauvoo-Colusa Community Unit School District 325,PK,12,238855025,20910075,92.22200000000001,8.073,40.558031,-91.25898199999999,2017
IL,1727840,Neoga Community Unit School District 3,PK,12,283080735,4463923,109.29799999999999,1.724,39.295978000000005,-88.425611,2017
IL,1727960,New Athens Community Unit School District 60,PK,12,209827783,11726770,81.015,4.5280000000000005,38.313734000000004,-89.884613,2017
IL,1727990,Community Unit School District 16,PK,12,296920727,205470,114.64200000000001,0.079,39.717359,-89.889622,2017
IL,1728560,Nokomis Community Unit School District 22,PK,12,420741170,50733,162.44899999999998,0.02,39.26507,-89.29259300000001,2017
IL,1728620,McLean County Unit School District 5,PK,12,517127640,5808166,199.66400000000002,2.2430000000000003,40.543696999999995,-88.975596,2017
IL,1728700,North Boone Community Unit School District 200,PK,12,282408311,620710,109.038,0.24,42.416196,-88.811751,2017
IL,1728810,North Clay Community Unit School District 25,PK,12,538797171,1138238,208.03099999999998,0.439,38.813214,-88.535009,2017
IL,1729340,Oakland Community Unit School District 5,KG,12,230658599,410426,89.05799999999999,0.158,39.663818,-88.048885,2017
IL,1729420,Oblong Community Unit School District 4,PK,12,439926878,159897,169.857,0.062,38.991782,-87.893651,2017
IL,1729890,Olympia Community Unit School District 16,PK,12,978288465,438034,377.719,0.16899999999999998,40.377269,-89.254011,2017
IL,1729940,ROWVA Community Unit School District 208,PK,12,472677632,2532739,182.502,0.978,41.067083000000004,-90.215323,2017
IL,1730060,Orangeville Community Unit School District 203,PK,12,216792554,0,83.704,0.0,42.452464,-89.629649,2017
IL,1730160,Oregon Community Unit School District 220,PK,12,385869671,4447625,148.985,1.7169999999999999,42.011267,-89.36134200000001,2017
IL,1730200,Orion Community Unit School District 223,PK,12,296829160,908068,114.60600000000001,0.35100000000000003,41.358928000000006,-90.375134,2017
IL,1730270,Oswego Community Unit School District 308,PK,12,181552690,1455555,70.098,0.562,41.653873,-88.315163,2017
IL,1730480,Palestine Community Unit School District 3,PK,12,224264713,2855365,86.589,1.102,38.971206,-87.611114,2017
IL,1730540,Northwestern Community Unit School District 2,PK,12,360475389,1279655,139.18,0.494,39.423584999999996,-90.031072,2017
IL,1730630,Pana Community Unit School District 8,PK,12,569228217,1323457,219.78,0.511,39.367861,-89.079414,2017
IL,1730660,Panhandle Community Unit School District 2,PK,12,446784372,566813,172.50400000000002,0.21899999999999997,39.367525,-89.588251,2017
IL,1730750,Paris-Union School District 95,PK,12,17701666,233174,6.835,0.09,39.606586,-87.696803,2017
IL,1730780,Paris Community Unit School District 4,PK,12,601324758,1208843,232.173,0.467,39.599965999999995,-87.659886,2017
IL,1730870,Patoka Community Unit School District 100,KG,12,249143521,12766191,96.195,4.928999999999999,38.769787,-89.10173499999999,2017
IL,1730930,Pawnee Community Unit School District 11,PK,12,172689480,2938875,66.676,1.135,39.57629,-89.545388,2017
IL,1730990,Payson Community Unit School District 1,PK,12,314727826,6415899,121.51700000000001,2.477,39.816798999999996,-91.240288,2017
IL,1731020,Pearl City Community Unit School District 200,PK,12,234676440,39879,90.609,0.015,42.263659999999994,-89.838875,2017
IL,1731050,Pecatonica Community Unit School District 321,PK,12,194221153,1317183,74.98899999999999,0.509,42.315721999999994,-89.357499,2017
IL,1731230,Peoria School District 150,PK,12,95520038,3953193,36.88,1.526,40.724796000000005,-89.614024,2017
IL,1731270,Peoria Heights Community Unit School District 325,PK,12,11321905,3081357,4.371,1.19,40.769088,-89.577256,2017
IL,1731290,Peotone Community Unit School District 207U,PK,12,375769598,189734,145.085,0.073,41.365281,-87.866182,2017
IL,1731410,Porta Community Unit School District 202,PK,12,450534553,1771633,173.952,0.684,40.019386,-89.89181500000001,2017
IL,1731500,Southwestern Community Unit School District 9,PK,12,448307290,1790749,173.092,0.691,39.123965999999996,-90.107281,2017
IL,1731710,Pikeland Community Unit School District 10,PK,12,861073578,9251845,332.462,3.572,39.55448,-90.77662099999999,2017
IL,1731740,Plainfield School District 202,PK,12,153174021,5922778,59.141000000000005,2.287,41.61072,-88.202428,2017
IL,1731770,Plano Community Unit School District 88,PK,12,79638897,273472,30.749000000000002,0.106,41.678742,-88.53720899999999,2017
IL,1731890,Pleasant Hill Community Unit School District 3,PK,12,358230912,25150494,138.314,9.711,39.427168,-90.878813,2017
IL,1731920,Pleasant Plains Community Unit School District 8,PK,12,295063154,351767,113.925,0.136,39.836584,-89.878777,2017
IL,1732100,Polo Community Unit School District 222,PK,12,300644254,0,116.079,0.0,41.980734000000005,-89.57849,2017
IL,1732280,Pope County Community Unit School District 1,PK,12,955109669,14328523,368.77,5.532,37.417169,-88.542374,2017
IL,1732770,Princeville Community Unit School District 326,PK,12,313768023,683698,121.147,0.264,40.926381,-89.783528,2017
IL,1732830,Prophetstown-Lyndon-Tampico Community Unit School District 3,PK,12,493071666,3471829,190.37599999999998,1.34,41.638591,-89.852885,2017
IL,1732960,Putnam County Community Unit School District 535,PK,12,358752468,9976135,138.515,3.852,41.204341,-89.246421,2017
IL,1733000,Quincy School District 172,PK,12,256398877,16003785,98.99600000000001,6.178999999999999,39.944406,-91.365196,2017
IL,1733090,Ramsey Community Unit School District 204,PK,12,365508926,503582,141.124,0.19399999999999998,39.147141,-89.131222,2017
IL,1733300,Red Bud Community Unit School District 132,PK,12,426495190,17795587,164.671,6.871,38.146434,-89.96911899999999,2017
IL,1733380,Reed Custer Community Unit School District 255U,PK,12,136433125,3864393,52.677,1.492,41.225861,-88.167742,2017
IL,1733930,Riverdale Community Unit School District 100,KG,12,226420491,8455014,87.421,3.264,41.604243,-90.260006,2017
IL,1733950,River Bend Community Unit District 2,PK,12,186924378,14383764,72.172,5.553999999999999,41.847181,-90.12194699999999,2017
IL,1734100,Riverton Community Unit School District 14,PK,12,38341003,660659,14.804,0.255,39.845594,-89.564285,2017
IL,1734140,Roanoke-Benson Community Unit School District 60,PK,12,221614786,130433,85.566,0.05,40.831047,-89.16861800000001,2017
IL,1734230,Robinson Community Unit School District 2,PK,12,339344874,882643,131.02200000000002,0.341,38.973828999999995,-87.731445,2017
IL,1734320,Rochester Community Unit School District 3A,PK,12,168100798,1813681,64.904,0.7,39.739795,-89.49692900000001,2017
IL,1734410,Rock Island School District 41,PK,12,75755121,8051573,29.249000000000002,3.109,41.464286,-90.57203299999999,2017
IL,1734440,Rockridge Community Unit School District 300,PK,12,454639854,27798979,175.537,10.732999999999999,41.37869,-90.79916999999999,2017
IL,1734510,Rockford School District 205,PK,12,396212579,6003895,152.97899999999998,2.318,42.260902,-89.049115,2017
IL,1734870,Rossville-Alvin Community Unit School District 7,PK,12,250782767,0,96.82799999999999,0.0,40.366976,-87.62260699999999,2017
IL,1734990,Round Lake Community Unit School District 116,PK,12,20530840,1196970,7.9270000000000005,0.462,42.361136,-88.09391,2017
IL,1735010,Roxana Community Unit School District 1,PK,12,39489098,618071,15.247,0.239,38.845362,-90.061228,2017
IL,1735310,Sandoval Community Unit School District 501,PK,12,131293270,148346,50.693000000000005,0.057,38.636254,-89.118646,2017
IL,1735370,Sandwich Community Unit School District 430,PK,12,132709156,2160516,51.239,0.8340000000000001,41.639243,-88.624666,2017
IL,1735610,Scales Mound Community Unit School District 211,PK,12,184181307,1234577,71.113,0.47700000000000004,42.452765,-90.262447,2017
IL,1735940,Sesser-Valier Community Unit School District 196,PK,12,145337983,2412577,56.115,0.932,38.066721,-89.05996400000001,2017
IL,1735970,Indian Creek Community Unit District 425,PK,12,458352583,2395078,176.97099999999998,0.925,41.779872,-88.86194499999999,2017
IL,1736090,Shelbyville Community Unit School District 4,PK,12,350016609,13342869,135.142,5.152,39.384301,-88.816826,2017
IL,1736180,Sherrard Community Unit School District 200,PK,12,449338159,811538,173.49,0.313,41.262899,-90.54618,2017
IL,1736570,Somonauk Community Unit School District 432,KG,12,109089142,659996,42.12,0.255,41.634245,-88.706175,2017
IL,1736600,South Beloit Community Unit School District 320,PK,12,15689882,864063,6.058,0.33399999999999996,42.4823,-89.046348,2017
IL,1736610,Southeastern Community Unit School District 337,PK,12,701671841,717748,270.91700000000003,0.27699999999999997,40.241918,-90.978286,2017
IL,1736640,South Fork School District 14,PK,12,27168847,1515300,10.49,0.585,39.584243,-89.433713,2017
IL,1736900,Sparta Community Unit School District 140,PK,12,484807997,7600193,187.185,2.9339999999999997,38.106019,-89.771615,2017
IL,1736960,Spoon River Valley Community Unit School District 4,PK,12,401334726,1837971,154.95600000000002,0.71,40.677040000000005,-90.228171,2017
IL,1737080,Springfield School District 186,PK,12,157497274,6015181,60.81,2.322,39.797872999999996,-89.654637,2017
IL,1737170,St. Charles Community Unit School District 303,PK,12,148907521,2380324,57.494,0.919,41.936997999999996,-88.34761400000001,2017
IL,1737230,St. Elmo Community Unit School District 202,PK,12,246321005,546158,95.105,0.21100000000000002,39.041725,-88.863039,2017
IL,1737350,Triad Community Unit School District 2,PK,12,312768285,3176228,120.76100000000001,1.226,38.736274,-89.813903,2017
IL,1737490,Stark County Community Unit School District 100,PK,12,605925543,794285,233.949,0.307,41.069691,-89.825781,2017
IL,1737590,Staunton Community Unit School District 6,PK,12,196670383,1699366,75.935,0.6559999999999999,38.989077,-89.79051199999999,2017
IL,1737650,Steeleville Community Unit School District 138,KG,12,147790731,366127,57.062,0.141,37.990831,-89.679447,2017
IL,1737830,Stewardson-Strasburg Community Unit District 5A,PK,12,295443830,0,114.072,0.0,39.294299,-88.640087,2017
IL,1737980,Stockton Community Unit School District 206,PK,12,430683990,316529,166.28799999999998,0.122,42.306238,-90.044351,2017
IL,1738070,Woodland Community Unit School District 5,PK,12,219001030,927720,84.557,0.358,41.054347,-88.824463,2017
IL,1738130,Sullivan Community Unit School District 300,PK,12,328484942,16000353,126.829,6.178,39.575111,-88.577554,2017
IL,1738460,Sycamore Community Unit School District 427,KG,12,212255188,1378150,81.95200000000001,0.532,42.005253,-88.698074,2017
IL,1738490,V.I.T. Community Unit School District 2,PK,12,368890925,835121,142.43,0.322,40.352354999999996,-90.37150799999999,2017
IL,1738700,Taylorville Community Unit School District 3,PK,12,703685563,6109594,271.695,2.359,39.601084,-89.262855,2017
IL,1738760,Teutopolis Community Unit School District 50,PK,12,264314800,0,102.053,0.0,39.149446000000005,-88.473555,2017
IL,1739090,Cumberland Community Unit School District 77,PK,12,480416729,331290,185.49,0.128,39.268334,-88.228774,2017
IL,1739120,Tolono Community Unit School District 7,KG,12,449723696,575993,173.639,0.222,39.984789,-88.241867,2017
IL,1739390,Tremont Community Unit School District 702,PK,12,180166259,84851,69.563,0.033,40.5047,-89.501573,2017
IL,1739420,Wesclin Community Unit School District 3,PK,12,144980475,435323,55.977,0.168,38.54749,-89.663365,2017
IL,1739450,Tri-City Community Unit School District 1,KG,12,257063915,729244,99.25299999999999,0.282,39.835263,-89.4213,2017
IL,1739480,Tri-Point Community Unit School District 6-J,PK,12,561444644,26077,216.775,0.01,40.871906,-88.216096,2017
IL,1739600,Tuscola Community Unit School District 301,PK,12,252950792,581600,97.665,0.225,39.816814,-88.301355,2017
IL,1739630,Century Community Unit School District 100,PK,12,290455470,5610379,112.145,2.166,37.274634000000006,-89.079247,2017
IL,1739960,Urbana School District 116,PK,12,115469318,297956,44.583,0.115,40.120191999999996,-88.176233,2017
IL,1740070,Valley View Community Unit School District 365U,PK,12,100395011,1831517,38.763000000000005,0.7070000000000001,41.665225,-88.08883399999999,2017
IL,1740080,Valmeyer Community Unit School District 3,PK,12,331081491,20802670,127.831,8.032,38.236596,-90.272257,2017
IL,1740140,Vandalia Community Unit School District 203,PK,12,604997465,4002802,233.59099999999998,1.545,38.946188,-89.13014799999999,2017
IL,1740200,Venice Community Unit School District 3,PK,12,4634787,539983,1.79,0.20800000000000002,38.667087,-90.16651,2017
IL,1740320,Villa Grove Community Unit School District 302,KG,12,231484275,289074,89.37700000000001,0.11199999999999999,39.84856,-88.158019,2017
IL,1740410,Virginia Community Unit School District 64,PK,12,278293860,206934,107.45,0.08,39.945215000000005,-90.182372,2017
IL,1740470,Wabash Community Unit School District 348,PK,12,470350948,8150547,181.604,3.147,38.430772999999995,-87.871096,2017
IL,1740650,Waltonville Community Unit School District 1,PK,12,253026709,24759811,97.694,9.56,38.195353000000004,-89.045839,2017
IL,1740740,Warren Community Unit School District 205,PK,12,219418677,568405,84.71799999999999,0.21899999999999997,42.462862,-90.041361,2017
IL,1740830,Warrensburg-Latham Community Unit District 11,PK,12,242480717,0,93.62200000000001,0.0,39.945534,-89.082003,2017
IL,1740890,Warsaw Community Unit School District 316,KG,12,360889286,13574360,139.34,5.2410000000000005,40.282754,-91.353316,2017
IL,1740920,Lowpoint-Washburn Community Unit School District 21,PK,12,264224311,11857124,102.01799999999999,4.578,40.914173,-89.32329399999999,2017
IL,1741070,Waterloo Community Unit School District 5,PK,12,468461075,4364745,180.87400000000002,1.685,38.280666,-90.132632,2017
IL,1741190,Wauconda Community Unit School District 118,PK,12,66745324,3991245,25.771,1.541,42.282589,-88.166611,2017
IL,1741250,Waukegan Community Unit School District 60,PK,12,50167736,804252,19.37,0.311,42.381758000000005,-87.848182,2017
IL,1741280,Waverly Community Unit School District 6,PK,12,246431121,227602,95.148,0.08800000000000001,39.58352,-89.939137,2017
IL,1741360,Wayne City Community Unit School District 100,PK,12,582787061,440074,225.015,0.17,38.369652,-88.586107,2017
IL,1741580,Frankfort Community Unit School District 168,PK,12,147290936,1990338,56.869,0.768,37.901579,-88.911498,2017
IL,1741690,Indian Prairie Community Unit School District 204,PK,12,119750963,3068955,46.236000000000004,1.185,41.750415999999994,-88.211431,2017
IL,1741750,West Washington County Community Unit District 10,KG,12,472051292,724294,182.26,0.28,38.371347,-89.58019399999999,2017
IL,1741980,Westmont Community Unit School District 201,PK,12,8012022,118391,3.093,0.046,41.8089,-87.97221400000001,2017
IL,1742060,Wethersfield Community Unit School District 230,PK,12,102844529,0,39.708,0.0,41.199712,-89.912499,2017
IL,1742180,Community Unit School District 200,PK,12,66921544,1995159,25.839000000000002,0.77,41.848136,-88.135121,2017
IL,1742240,North Greene Unit School District 3,PK,12,459285735,2390673,177.331,0.9229999999999999,39.449268,-90.439022,2017
IL,1742310,Sterling Community Unit District 5,PK,12,305766821,5241504,118.057,2.024,41.833205,-89.737983,2017
IL,1742450,Williamsfield Community Unit School District 210,PK,12,195457205,2572263,75.46600000000001,0.993,40.943715000000005,-90.048029,2017
IL,1742480,Williamsville Community Unit School District 15,PK,12,181216086,607536,69.968,0.235,39.918451,-89.560765,2017
IL,1742630,Wilmington Community Unit School District 209U,PK,12,247150350,9747440,95.425,3.764,41.315158000000004,-88.118572,2017
IL,1742660,Winchester Community Unit School District 1,PK,12,441018700,1716705,170.278,0.6629999999999999,39.60417,-90.449579,2017
IL,1742690,Windsor Community Unit School District 1,PK,12,254126834,3823512,98.119,1.476,39.438956,-88.586191,2017
IL,1742790,Winnebago Community Unit School District 323,PK,12,244177192,178778,94.277,0.069,42.268114000000004,-89.262689,2017
IL,1742990,Shawnee Community Unit School District 84,PK,12,517733028,26859400,199.898,10.37,37.448006,-89.415297,2017
IL,1743330,Woodstock Community Unit School District 200,PK,12,277052513,2233983,106.971,0.863,42.330377,-88.453315,2017
IL,1743800,Zeigler-Royalton Community Unit School District 188,PK,12,136815419,4428403,52.825,1.71,37.901696,-89.06936,2017
IL,1743960,Yorkville Community Unit School District 115,PK,12,222442310,2168970,85.885,0.8370000000000001,41.616828999999996,-88.43299,2017
IL,1743962,Midwest Central Community Unit School District 191,PK,12,495165263,15085265,191.18400000000003,5.824,40.414138,-89.786167,2017
IL,1799997,School District Not Defined,PK,12,0,4070425379,0.0,1571.6,42.175335,-87.42242399999999,2017
IN,1800008,White River Valley School District,KG,12,540339634,4050668,208.62599999999998,1.564,39.026282,-87.064808,2017
IN,1800030,Southwest Allen County Metropolitan School District,PK,12,175779691,227743,67.869,0.08800000000000001,41.006345,-85.27188000000001,2017
IN,1800060,Adams Central Community Schools,KG,12,359643716,121486,138.859,0.047,40.752796999999994,-84.929204,2017
IN,1800107,Tri-Township Consolidated School Corporation,KG,12,248997995,7211,96.139,0.003,41.342774,-86.842316,2017
IN,1800118,North Central Parke Community School Corporation,KG,12,702610757,10726925,271.28,4.1419999999999995,39.825608,-87.180814,2017
IN,1800120,Alexandria Community School Corporation,PK,12,132669192,62320,51.224,0.024,40.266702,-85.658429,2017
IN,1800150,Anderson Community School Corporation,PK,12,222176470,950122,85.78299999999999,0.36700000000000005,40.127682,-85.64886800000001,2017
IN,1800180,Argos Community Schools,KG,12,183458863,439110,70.834,0.17,41.221645,-86.24580300000001,2017
IN,1800210,Attica Consolidated School Corporation,PK,12,208360133,1815016,80.44800000000001,0.701,40.270235,-87.21949599999999,2017
IN,1800240,South Dearborn Community School Corporation,PK,12,393771306,2145717,152.036,0.828,39.084228,-85.028886,2017
IN,1800270,Avon Community School Corporation,KG,12,99297937,893147,38.339,0.345,39.760713,-86.394145,2017
IN,1800330,Barr-Reeve Community School Corporation,KG,12,300266934,5694910,115.934,2.199,38.635107,-86.98998,2017
IN,1800360,Bartholomew County School Corporation,PK,12,773096393,6435878,298.494,2.485,39.165735999999995,-85.902755,2017
IN,1800390,Batesville Community School Corporation,PK,12,275919879,1718157,106.53299999999999,0.6629999999999999,39.318603,-85.227919,2017
IN,1800420,Baugo Community Schools,KG,12,37966497,819476,14.659,0.316,41.641543,-86.02861999999999,2017
IN,1800450,Beech Grove City Schools,PK,12,10867974,0,4.196000000000001,0.0,39.715241,-86.086605,2017
IN,1800480,Benton Community School Corporation,KG,12,1216198213,2141737,469.577,0.8270000000000001,40.555496999999995,-87.294073,2017
IN,1800570,Blackford County Schools,KG,12,427554638,1303566,165.08,0.503,40.472671999999996,-85.32373,2017
IN,1800600,Bloomfield School District,KG,12,304422348,1743026,117.538,0.6729999999999999,39.026982000000004,-86.89300899999999,2017
IN,1800630,Monroe County Community School Corporation,PK,12,835916847,43475575,322.749,16.785999999999998,39.140322999999995,-86.50035,2017
IN,1800660,Blue River Valley Schools,PK,12,159505167,2750355,61.585,1.062,40.007236999999996,-85.318173,2017
IN,1800690,North Harrison Community School Corporation,KG,12,383212530,725129,147.959,0.28,38.336746999999995,-86.14944100000001,2017
IN,1800720,Bluffton-Harrison Metropolitan School District,KG,12,123879916,1108988,47.83,0.428,40.695085,-85.146857,2017
