geoid,name,urban_area_type,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
17182,"Clarion, IA Urban Cluster",C,3744029,0,1.446,0.0,42.728561,-93.729411,2017
17209,"Clarion, PA Urban Cluster",C,17249734,263666,6.66,0.102,41.212332,-79.382285,2017
17236,"Clarksburg, WV Urban Cluster",C,99730514,264546,38.506,0.102,39.268221999999994,-80.38241500000001,2017
17263,"Clarksdale, MS Urban Cluster",C,22014569,16607,8.5,0.006,34.196976,-90.57455999999999,2017
17290,"Clarksville, AR Urban Cluster",C,17468333,137599,6.745,0.053,35.47186,-93.474714,2017
17317,"Clarksville, TN--KY Urbanized Area",U,283429031,486936,109.43299999999999,0.188,36.576674,-87.34550899999999,2017
17344,"Clarksville, TX Urban Cluster",C,7297029,0,2.8169999999999997,0.0,33.611558,-95.055925,2017
17371,"Claxton, GA Urban Cluster",C,8202807,79703,3.167,0.031,32.160363000000004,-81.917008,2017
17398,"Clay Center, KS Urban Cluster",C,5593996,0,2.16,0.0,39.37996,-97.124039,2017
17420,"Clayton, GA Urban Cluster",C,10113171,7555,3.905,0.003,34.888409,-83.396186,2017
17452,"Clearfield, PA Urban Cluster",C,14572508,446967,5.626,0.17300000000000001,41.014806,-78.4388,2017
17479,"Clearlake, CA Urban Cluster",C,18851334,10193,7.279,0.004,38.948609000000005,-122.627477,2017
17506,"Clear Lake, IA Urban Cluster",C,17482377,44401,6.75,0.017,43.141886,-93.375489,2017
17514,"Clearlake Riviera, CA Urban Cluster",C,7974635,4029,3.0789999999999997,0.002,38.958341,-122.743606,2017
17524,"Clearwood, WA Urban Cluster",C,3409084,829947,1.3159999999999998,0.32,46.823528,-122.473754,2017
17533,"Cleburne, TX Urban Cluster",C,45184323,255484,17.445999999999998,0.099,32.401342,-97.393341,2017
17560,"Cle Elum, WA Urban Cluster",C,7833394,0,3.0239999999999996,0.0,47.239358,-121.03074099999999,2017
17625,"Cleveland, GA Urban Cluster",C,12292525,36054,4.746,0.013999999999999999,34.589682,-83.755352,2017
17641,"Cleveland, MS Urban Cluster",C,21158525,0,8.169,0.0,33.743590000000005,-90.723323,2017
17668,"Cleveland, OH Urbanized Area",U,2003976246,12080634,773.74,4.664,41.443638,-81.60544300000001,2017
17695,"Cleveland, OK Urban Cluster",C,4020995,0,1.5530000000000002,0.0,36.307052,-96.46730500000001,2017
17722,"Cleveland, TN Urbanized Area",U,141215791,119774,54.523999999999994,0.046,35.175433,-84.85120699999999,2017
17749,"Cleveland, TX Urban Cluster",C,23174132,0,8.948,0.0,30.315224,-95.15521,2017
17776,"Clewiston, FL Urban Cluster",C,11880672,245373,4.587,0.095,26.748046000000002,-80.93119,2017
17803,"Clifton, AZ Urban Cluster",C,8702496,85762,3.36,0.033,33.046851000000004,-109.309418,2017
17830,"Clifton, TX Urban Cluster",C,5624792,81753,2.1719999999999997,0.032,31.782234999999996,-97.578621,2017
17857,"Clifton Forge, VA Urban Cluster",C,9982897,124621,3.8539999999999996,0.048,37.816269,-79.817711,2017
17870,"Clifton Springs, NY Urban Cluster",C,11235021,0,4.338,0.0,42.970171,-77.140137,2017
17884,"Clinton, IL Urban Cluster",C,11389642,11337,4.398,0.004,40.155826,-88.96384300000001,2017
17911,"Clinton, IN Urban Cluster",C,10018534,34109,3.8680000000000003,0.013000000000000001,39.663151,-87.406451,2017
17938,"Clinton, IA--IL Urban Cluster",C,42717066,3455087,16.493,1.334,41.841691,-90.20330200000001,2017
17965,"Clinton, MO Urban Cluster",C,14107736,183370,5.447,0.071,38.368899,-93.768559,2017
17992,"Clinton, NC Urban Cluster",C,20543275,84352,7.932,0.033,35.002355,-78.32874100000001,2017
18019,"Clinton, OK Urban Cluster",C,9132931,0,3.5260000000000002,0.0,35.510139,-98.976673,2017
18046,"Clinton, SC Urban Cluster",C,23841521,69151,9.205,0.027000000000000003,34.45728,-81.872423,2017
18100,"Clintonville, WI Urban Cluster",C,5854683,502563,2.261,0.19399999999999998,44.62322,-88.761128,2017
18127,"Cloquet, MN Urban Cluster",C,24372277,588038,9.41,0.22699999999999998,46.709546,-92.44126899999999,2017
18154,"Clover, SC Urban Cluster",C,14293277,29347,5.519,0.011000000000000001,35.102669,-81.222927,2017
18181,"Cloverdale, CA Urban Cluster",C,8725311,0,3.3689999999999998,0.0,38.803364,-123.01591100000002,2017
18208,"Clovis, NM Urban Cluster",C,58333544,239845,22.523000000000003,0.09300000000000001,34.414716,-103.214804,2017
18235,"Clyde, OH Urban Cluster",C,8597006,133708,3.319,0.052000000000000005,41.304327,-82.982461,2017
18262,"Clyde, TX Urban Cluster",C,7357848,0,2.841,0.0,32.404032,-99.498761,2017
18289,"Coalinga, CA Urban Cluster",C,15310404,79727,5.9110000000000005,0.031,36.144019,-120.35200800000001,2017
18316,"Coamo, PR Urban Cluster",C,47907627,42114,18.497,0.016,18.058767,-66.369846,2017
18343,"Cobleskill, NY Urban Cluster",C,8176970,9387,3.157,0.004,42.682069,-74.49885400000001,2017
18370,"Cochran, GA Urban Cluster",C,11969465,185988,4.621,0.07200000000000001,32.390238000000004,-83.34660799999999,2017
18383,"Coco--Salinas, PR Urban Cluster",C,19784856,43578,7.638999999999999,0.017,17.959211,-66.26380400000001,2017
18397,"Cody, WY Urban Cluster",C,16432362,29888,6.345,0.012,44.522764,-109.050402,2017
18424,"Coeburn, VA Urban Cluster",C,6605797,44077,2.551,0.017,36.941687,-82.47229200000001,2017
18451,"Coeur d'Alene, ID Urbanized Area",U,122377442,1676810,47.25,0.647,47.743281,-116.99521999999999,2017
18478,"Coffeyville, KS--OK Urban Cluster",C,17547117,22286,6.775,0.009000000000000001,37.033823999999996,-95.629703,2017
18505,"Cokato, MN Urban Cluster",C,7697521,619107,2.972,0.239,45.079726,-94.228032,2017
18532,"Colby, KS Urban Cluster",C,7763957,0,2.998,0.0,39.386969,-101.047392,2017
18559,"Colchester, CT Urban Cluster",C,37915931,731199,14.639000000000001,0.282,41.567427,-72.337609,2017
18586,"Cold Spring, MN Urban Cluster",C,6331472,49550,2.445,0.019,45.457426,-94.429757,2017
18613,"Cold Spring, NY Urban Cluster",C,7186442,113987,2.775,0.044000000000000004,41.429493,-73.949901,2017
18667,"Coldwater, MI Urban Cluster",C,29875913,189918,11.535,0.073,41.946785,-84.986142,2017
18680,"Coldwater, OH Urban Cluster",C,4874347,4991,1.882,0.002,40.482690000000005,-84.63144100000001,2017
18694,"Coleman, TX Urban Cluster",C,6475317,0,2.5,0.0,31.823846000000003,-99.426302,2017
18712,"Colfax, CA Urban Cluster",C,6270177,0,2.421,0.0,39.032165,-120.97486,2017
18721,"Colfax, WA Urban Cluster",C,3376235,7841,1.304,0.003,46.881374,-117.36498600000002,2017
18748,"College Station--Bryan, TX Urbanized Area",U,184925035,355859,71.4,0.13699999999999998,30.626675,-96.331052,2017
18760,"Collinsville, OK Urban Cluster",C,7294668,14217,2.8160000000000003,0.005,36.363989000000004,-95.837239,2017
18775,"Colonial Beach, VA Urban Cluster",C,4588664,16206,1.7719999999999998,0.006,38.256935,-76.97469,2017
18802,"Colorado City, AZ--UT Urban Cluster",C,13875286,20502,5.357,0.008,36.984137,-112.97290100000001,2017
18829,"Colorado City, TX Urban Cluster",C,6843015,0,2.642,0.0,32.396474,-100.869376,2017
18856,"Colorado Springs, CO Urbanized Area",U,487051909,974035,188.05200000000002,0.376,38.872952000000005,-104.77064,2017
18883,"Columbia, KY Urban Cluster",C,8744050,60604,3.3760000000000003,0.023,37.101848,-85.302898,2017
18910,"Columbia, MS Urban Cluster",C,16989082,65446,6.56,0.025,31.254121,-89.82252,2017
18937,"Columbia, MO Urbanized Area",U,160396297,517738,61.928999999999995,0.2,38.955624,-92.327874,2017
18964,"Columbia, SC Urbanized Area",U,984417620,15566709,380.086,6.01,34.036235999999995,-81.077207,2017
18991,"Columbia, TN Urban Cluster",C,64296283,0,24.825,0.0,35.615728999999995,-87.062901,2017
19018,"Columbia City, IN Urban Cluster",C,15746013,62318,6.08,0.024,41.15874,-85.481432,2017
19045,"Columbia Falls, MT Urban Cluster",C,11744171,2697,4.534,0.001,48.372811999999996,-114.194299,2017
19060,"Columbiana, AL Urban Cluster",C,6969348,25016,2.6910000000000003,0.01,33.169471,-86.608767,2017
19072,"Columbiana, OH Urban Cluster",C,15528329,178381,5.996,0.069,40.841787,-80.63209499999999,2017
19099,"Columbus, GA--AL Urbanized Area",U,381256408,3025416,147.204,1.168,32.484694,-84.981031,2017
19126,"Columbus, IN Urbanized Area",U,70654375,741668,27.28,0.28600000000000003,39.231561,-85.92071800000001,2017
19153,"Columbus, KS Urban Cluster",C,5224195,0,2.017,0.0,37.170039,-94.843983,2017
19180,"Columbus, MS Urban Cluster",C,65997347,689391,25.482,0.266,33.501897,-88.391502,2017
19207,"Columbus, NE Urban Cluster",C,20780715,453676,8.023,0.175,41.436547999999995,-97.35485899999999,2017
19234,"Columbus, OH Urbanized Area",U,1322301092,19069651,510.543,7.3629999999999995,40.021161,-82.968532,2017
19261,"Columbus, TX Urban Cluster",C,7337307,26667,2.833,0.01,29.702778000000002,-96.557057,2017
19288,"Columbus, WI Urban Cluster",C,9902686,117188,3.823,0.045,43.336063,-89.01831999999999,2017
19315,"Columbus AFB, MS Urban Cluster",C,9599172,44916,3.7060000000000004,0.017,33.634273,-88.446563,2017
19342,"Colusa, CA Urban Cluster",C,5866406,0,2.265,0.0,39.208445000000005,-122.012902,2017
19369,"Colville, WA Urban Cluster",C,11916228,0,4.601,0.0,48.542805,-117.895154,2017
19396,"Comanche, TX Urban Cluster",C,6373414,0,2.461,0.0,31.901532,-98.603219,2017
19423,"Comfort, TX Urban Cluster",C,5227451,2339,2.0180000000000002,0.001,29.966986,-98.913282,2017
19450,"Commerce, GA Urban Cluster",C,16452020,44354,6.352,0.017,34.218313,-83.464338,2017
19477,"Commerce, TX Urban Cluster",C,9289524,57266,3.5869999999999997,0.022000000000000002,33.242529,-95.90223399999999,2017
19504,"Concord, CA Urbanized Area",U,525083557,3620659,202.736,1.3980000000000001,37.848034999999996,-122.017053,2017
19531,"Concord, NH Urban Cluster",C,88294115,4735300,34.091,1.828,43.226434999999995,-71.575202,2017
19558,"Concord, NC Urbanized Area",U,467100260,1293759,180.34799999999998,0.5,35.489602000000005,-80.580668,2017
19585,"Concordia, KS Urban Cluster",C,6464012,0,2.496,0.0,39.567915,-97.654878,2017
19597,"Conesus Lake, NY Urban Cluster",C,10305092,6314104,3.9789999999999996,2.438,42.825455,-77.6461,2017
19612,"Conneaut, OH Urban Cluster",C,39237783,67381,15.15,0.026000000000000002,41.934646,-80.61019399999999,2017
19666,"Connell, WA Urban Cluster",C,6919208,0,2.6719999999999997,0.0,46.679140000000004,-118.852174,2017
19693,"Connersville, IN Urban Cluster",C,22708283,0,8.767999999999999,0.0,39.650027,-85.144222,2017
19720,"Conrad, MT Urban Cluster",C,3242027,0,1.252,0.0,48.172815,-111.94674599999999,2017
19755,"Conroe--The Woodlands, TX Urbanized Area",U,345273911,2575878,133.311,0.995,30.169839,-95.577286,2017
19774,"Constantine, MI Urban Cluster",C,8397361,219381,3.242,0.085,41.840955,-85.667361,2017
19801,"Conway, AR Urbanized Area",U,103015066,2465625,39.774,0.9520000000000001,35.067648999999996,-92.437239,2017
19828,"Cookeville, TN Urban Cluster",C,115248011,246302,44.498000000000005,0.095,36.161823,-85.515552,2017
19882,"Coolidge, AZ Urban Cluster",C,10906199,3497,4.211,0.001,32.977829,-111.53151000000001,2017
19909,"Coopersville, MI Urban Cluster",C,5069452,805,1.9569999999999999,0.0,43.065181,-85.93626,2017
19936,"Coos Bay, OR Urban Cluster",C,42682839,4903475,16.48,1.893,43.379458,-124.2437,2017
19990,"Coquille, OR Urban Cluster",C,9259256,84415,3.575,0.033,43.178509999999996,-124.18158600000001,2017
20044,"Corcoran, CA Urban Cluster",C,16968969,0,6.5520000000000005,0.0,36.085268,-119.563195,2017
20071,"Cordele, GA Urban Cluster",C,19477523,51235,7.52,0.02,31.965331,-83.775635,2017
20098,"Corinth, MS Urban Cluster",C,31030012,849,11.981,0.0,34.931634,-88.51433399999999,2017
20125,"Corinth, NY Urban Cluster",C,7225963,336542,2.79,0.13,43.259938,-73.831618,2017
20152,"Cornelia--Baldwin, GA Urban Cluster",C,50530491,198960,19.51,0.077,34.514406,-83.54900500000001,2017
20179,"Corning, AR Urban Cluster",C,5534310,0,2.137,0.0,36.412017999999996,-90.589496,2017
20206,"Corning, CA Urban Cluster",C,10001005,0,3.861,0.0,39.930303,-122.17843899999998,2017
20233,"Corning, NY Urban Cluster",C,26177325,285358,10.107000000000001,0.11,42.197293,-77.136581,2017
20247,"Corona de Tucson, AZ Urban Cluster",C,11097102,0,4.285,0.0,31.951468,-110.789468,2017
20287,"Corpus Christi, TX Urbanized Area",U,311511152,12249934,120.275,4.73,27.745333000000002,-97.412599,2017
20314,"Corry, PA Urban Cluster",C,10384638,3552,4.01,0.001,41.928225,-79.63313000000001,2017
20341,"Corsicana, TX Urban Cluster",C,32720430,228611,12.633,0.08800000000000001,32.090628,-96.472831,2017
20368,"Cortez, CO Urban Cluster",C,9505681,70393,3.67,0.027000000000000003,37.353818,-108.57701599999999,2017
20395,"Cortland, NY Urban Cluster",C,27627632,121157,10.667,0.047,42.604246,-76.182202,2017
20422,"Corvallis, OR Urbanized Area",U,54791796,116883,21.155,0.045,44.575091,-123.287357,2017
20449,"Corydon, IN Urban Cluster",C,9511456,0,3.6719999999999997,0.0,38.248166999999995,-86.125093,2017
20476,"Coshocton, OH Urban Cluster",C,13445033,110800,5.191,0.043,40.263918,-81.857449,2017
20503,"Cottage Grove, OR Urban Cluster",C,13621862,176570,5.2589999999999995,0.068,43.789158,-123.062803,2017
20530,"Cottonport, LA Urban Cluster",C,4772320,0,1.8430000000000002,0.0,30.986235999999998,-92.048374,2017
20584,"Cottonwood, CA Urban Cluster",C,8772172,0,3.387,0.0,40.388515999999996,-122.307717,2017
20595,"Cottonwood--Verde Village, AZ Urban Cluster",C,37620316,0,14.525,0.0,34.728476,-112.01483799999998,2017
20611,"Cotulla, TX Urban Cluster",C,5003953,1986,1.932,0.001,28.437087,-99.23684,2017
20632,"Country Lakes, MD Urban Cluster",C,8672317,3934,3.3480000000000003,0.002,38.405328999999995,-76.786609,2017
20665,"Covington, IN Urban Cluster",C,2873694,0,1.11,0.0,40.140933000000004,-87.390552,2017
20692,"Covington, OH Urban Cluster",C,3211647,0,1.24,0.0,40.118929,-84.34997800000001,2017
20719,"Covington, TN Urban Cluster",C,17164074,0,6.627000000000001,0.0,35.563046,-89.655404,2017
20746,"Covington, VA Urban Cluster",C,20838003,432692,8.046,0.16699999999999998,37.781292,-79.985863,2017
20773,"Coxsackie, NY Urban Cluster",C,10315620,0,3.983,0.0,42.32083,-73.820891,2017
20800,"Cozad, NE Urban Cluster",C,4728173,0,1.8259999999999998,0.0,40.860825,-99.983482,2017
20827,"Craig, CO Urban Cluster",C,14752551,0,5.696000000000001,0.0,40.519995,-107.55689,2017
20854,"Crane, TX Urban Cluster",C,3459957,0,1.3359999999999999,0.0,31.392815999999996,-102.351652,2017
20881,"Crawfordsville, IN Urban Cluster",C,30992114,77556,11.966,0.03,40.04364,-86.909951,2017
20890,"Crawfordville, FL Urban Cluster",C,24765282,0,9.562000000000001,0.0,30.185215999999997,-84.347676,2017
20908,"Crescent City, CA Urban Cluster",C,30762135,158239,11.877,0.061,41.78434,-124.183908,2017
20935,"Crescent City, FL Urban Cluster",C,12616105,75516,4.871,0.028999999999999998,29.479776,-81.540949,2017
20962,"Cresco, IA Urban Cluster",C,4274586,0,1.65,0.0,43.376143,-92.114215,2017
20980,"Cresson, PA Urban Cluster",C,24319067,103687,9.39,0.04,40.458991999999995,-78.580415,2017
21016,"Creston, IA Urban Cluster",C,10214849,3757,3.944,0.001,41.059127000000004,-94.363,2017
21043,"Crestview, FL Urban Cluster",C,61016105,1306704,23.558000000000003,0.505,30.756094,-86.568484,2017
21070,"Creswell, OR Urban Cluster",C,9309426,53213,3.594,0.021,43.91298,-123.01534299999999,2017
21097,"Crete, NE Urban Cluster",C,6527068,36117,2.52,0.013999999999999999,40.624778000000006,-96.957284,2017
21124,"Crewe, VA Urban Cluster",C,7211272,36275,2.784,0.013999999999999999,37.186415000000004,-78.175639,2017
21151,"Crisfield, MD Urban Cluster",C,5664443,50579,2.187,0.02,37.984448,-75.843547,2017
21178,"Crittenden, KY Urban Cluster",C,8581646,59099,3.313,0.023,38.759834000000005,-84.619455,2017
21205,"Crockett, TX Urban Cluster",C,14732310,0,5.688,0.0,31.314265999999996,-95.454161,2017
21220,"Crooked Lake Park, FL Urban Cluster",C,9515615,629431,3.674,0.243,27.846765,-81.560942,2017
21232,"Crookston, MN Urban Cluster",C,10533826,0,4.067,0.0,47.774932,-96.607515,2017
21259,"Crooksville, OH Urban Cluster",C,7071897,36892,2.73,0.013999999999999999,39.77301,-82.088437,2017
21286,"Crosby, MN Urban Cluster",C,5578418,4450991,2.154,1.719,46.479226000000004,-93.93441800000001,2017
21313,"Cross City, FL Urban Cluster",C,8998981,0,3.475,0.0,29.628959000000002,-83.11195500000001,2017
21340,"Crossett, AR Urban Cluster",C,20582680,453576,7.947,0.175,33.140514,-91.958877,2017
21394,"Crossville, TN Urban Cluster",C,54871778,2891778,21.186,1.117,35.933188,-85.042565,2017
21421,"Crowley, LA Urban Cluster",C,17789383,27382,6.869,0.011000000000000001,30.214652,-92.37169300000001,2017
21448,"Crozet, VA Urban Cluster",C,9035799,58439,3.489,0.023,38.060433,-78.685221,2017
21475,"Cruz Bay, VI Urban Cluster",C,7987702,85840,3.0839999999999996,0.033,18.325770000000002,-64.777578,2017
21502,"Crystal City, TX Urban Cluster",C,8377344,2847,3.235,0.001,28.691898,-99.826449,2017
21529,"Crystal River, FL Urban Cluster",C,12494076,98725,4.824,0.038,28.888052000000002,-82.589712,2017
21556,"Crystal Springs, MS Urban Cluster",C,10302955,0,3.978,0.0,31.982556,-90.356623,2017
21583,"Cuba, MO Urban Cluster",C,5365477,0,2.072,0.0,38.062833000000005,-91.401372,2017
21610,"Cuero, TX Urban Cluster",C,13838526,0,5.343,0.0,29.105105,-97.289518,2017
21637,"Cullman, AL Urban Cluster",C,57625715,841702,22.249000000000002,0.325,34.179434,-86.84350500000001,2017
21664,"Cullowhee, NC Urban Cluster",C,20225877,0,7.809,0.0,35.357924,-83.201914,2017
21691,"Culpeper, VA Urban Cluster",C,19675495,51821,7.597,0.02,38.469245,-78.002975,2017
21718,"Cumberland, KY Urban Cluster",C,6069942,84887,2.344,0.033,36.973755,-82.982964,2017
21745,"Cumberland, MD--WV--PA Urbanized Area",U,84485406,640423,32.62,0.247,39.647447,-78.804586,2017
21760,"Curwensville, PA Urban Cluster",C,3997487,77144,1.5430000000000001,0.03,40.974044,-78.523864,2017
21772,"Cushing, OK Urban Cluster",C,11410631,4680,4.406000000000001,0.002,35.97294,-96.760878,2017
21799,"Cut Bank, MT Urban Cluster",C,2664541,0,1.0290000000000001,0.0,48.634013,-112.32996000000001,2017
21826,"Cuthbert, GA Urban Cluster",C,6077242,13393,2.346,0.005,31.770685999999998,-84.793575,2017
21853,"Cynthiana, KY Urban Cluster",C,7257722,126175,2.802,0.049,38.385518,-84.29584799999999,2017
21928,"Dahlgren, VA--MD Urban Cluster",C,16720797,403266,6.456,0.156,38.342418,-77.02645600000001,2017
21934,"Dahlonega, GA Urban Cluster",C,10682406,22522,4.125,0.009000000000000001,34.543323,-83.98597,2017
21961,"Daingerfield, TX Urban Cluster",C,13876271,11514,5.358,0.004,33.005532,-94.644238,2017
21988,"Dalhart, TX Urban Cluster",C,8323877,4719,3.214,0.002,36.059597,-102.514298,2017
22015,"Dallas, OR Urban Cluster",C,13783463,0,5.322,0.0,44.921879,-123.30996999999999,2017
22042,"Dallas--Fort Worth--Arlington, TX Urbanized Area",U,4610059371,92155358,1779.954,35.580999999999996,32.812727,-96.972001,2017
22069,"Dalton, GA Urbanized Area",U,209324981,201939,80.821,0.078,34.793096999999996,-84.938953,2017
22079,"Dalton, OH Urban Cluster",C,5692800,150967,2.198,0.057999999999999996,40.802159,-81.709887,2017
22096,"Danbury, CT--NY Urbanized Area",U,341113529,9933142,131.705,3.835,41.45896,-73.42662299999999,2017
22110,"Dandridge, TN Urban Cluster",C,22719606,0,8.772,0.0,36.017496,-83.437053,2017
22177,"Dansville, NY Urban Cluster",C,8507818,0,3.285,0.0,42.562575,-77.700673,2017
22204,"Danville, IL Urbanized Area",U,77199269,2020809,29.807,0.78,40.118598999999996,-87.633119,2017
22231,"Danville, KY Urban Cluster",C,38496925,171400,14.864,0.066,37.630164,-84.773308,2017
22253,"Danville, VA--NC Urban Cluster",C,107795042,1102576,41.62,0.426,36.609278,-79.41114499999999,2017
22285,"Daphne--Fairhope, AL Urbanized Area",U,143116840,596807,55.258,0.23,30.597317999999998,-87.837227,2017
22301,"Darbydale, OH Urban Cluster",C,16279436,367133,6.2860000000000005,0.142,39.815503,-83.16576500000001,2017
22312,"Darien, GA Urban Cluster",C,8072947,61570,3.117,0.024,31.385138,-81.422374,2017
22366,"Davenport, IA--IL Urbanized Area",U,357778670,21289876,138.139,8.22,41.518316999999996,-90.51355799999999,2017
22393,"David City, NE Urban Cluster",C,3371016,4954,1.3019999999999998,0.002,41.255569,-97.12639200000001,2017
22420,"Davis, CA Urbanized Area",U,36567531,90331,14.119000000000002,0.035,38.553373,-121.73818600000001,2017
22427,"Davis, OK Urban Cluster",C,4144580,5719,1.6,0.002,34.500734,-97.115753,2017
22435,"Davis Junction, IL Urban Cluster",C,5662881,0,2.186,0.0,42.095324,-89.084378,2017
22447,"Dawson, GA Urban Cluster",C,5673736,0,2.191,0.0,31.773621999999996,-84.439882,2017
22501,"Dayton, NV Urban Cluster",C,16283712,3839,6.287000000000001,0.001,39.303171,-119.545772,2017
22528,"Dayton, OH Urbanized Area",U,910287136,5082242,351.464,1.962,39.754911,-84.168145,2017
22555,"Dayton, TN Urban Cluster",C,23580109,601039,9.104,0.23199999999999998,35.488876,-85.015979,2017
22582,"Dayton, TX Urban Cluster",C,27861194,206249,10.757,0.08,30.067840999999998,-94.892386,2017
22609,"Dayton, WA Urban Cluster",C,3725808,0,1.439,0.0,46.317664,-117.97785,2017
22690,"Decatur, AL Urbanized Area",U,151107364,3801604,58.343,1.4680000000000002,34.559441,-87.001129,2017
22717,"Decatur, IL Urbanized Area",U,153236104,7905470,59.165,3.052,39.845729,-88.937174,2017
22744,"Decatur, IN Urban Cluster",C,17715175,52005,6.84,0.02,40.827785,-84.928326,2017
22771,"Decatur, TX Urban Cluster",C,13087796,0,5.053,0.0,33.229544,-97.590739,2017
22798,"Decorah, IA Urban Cluster",C,13375926,47090,5.164,0.018000000000000002,43.304283,-91.782584,2017
22811,"Dededo--Machanao--Apotgan, GU Urban Cluster",C,156561988,137543,60.449,0.053,13.487743,144.812921,2017
22825,"Deer Lodge, MT Urban Cluster",C,3755924,0,1.45,0.0,46.397948,-112.73236000000001,2017
22852,"Deer Park, WA Urban Cluster",C,4986180,0,1.925,0.0,47.955864,-117.468616,2017
22864,"Deerwood, TX Urban Cluster",C,7007553,20270,2.7060000000000004,0.008,30.317181,-95.305325,2017
22879,"Defiance, OH Urban Cluster",C,34984601,1281114,13.508,0.495,41.28448,-84.35511600000001,2017
22933,"De Funiak Springs, FL Urban Cluster",C,17558224,691086,6.779,0.267,30.733743,-86.130341,2017
22960,"DeKalb, IL Urbanized Area",U,66748857,686945,25.772,0.265,41.954763,-88.726168,2017
22987,"Delano, CA Urbanized Area",U,25684857,0,9.917,0.0,35.773324,-119.265874,2017
22995,"Delano, MN Urban Cluster",C,7679429,0,2.965,0.0,45.038446,-93.78713499999999,2017
23041,"Delavan, WI Urban Cluster",C,20060554,566614,7.745,0.21899999999999997,42.621413000000004,-88.638026,2017
23095,"Delhi, LA Urban Cluster",C,4512758,0,1.742,0.0,32.455132,-91.491762,2017
23102,"Delhi, NY Urban Cluster",C,3545831,42648,1.369,0.016,42.283366,-74.919801,2017
23122,"Dell Rapids, SD Urban Cluster",C,3765646,0,1.454,0.0,43.827671,-96.716356,2017
23149,"Delphi, IN Urban Cluster",C,4256054,38981,1.643,0.015,40.58743,-86.67704599999999,2017
23176,"Delphos, OH Urban Cluster",C,10818745,34836,4.177,0.013000000000000001,40.839254,-84.341976,2017
23203,"Del Rio, TX Urban Cluster",C,50267662,190038,19.408,0.073,29.369159000000003,-100.881893,2017
23230,"Delta, CO Urban Cluster",C,14735449,107418,5.689,0.040999999999999995,38.746594,-108.061647,2017
23257,"Delta, OH Urban Cluster",C,4456117,1933,1.7209999999999999,0.001,41.575599,-83.999517,2017
23284,"Delta, UT Urban Cluster",C,4961983,0,1.916,0.0,39.352947,-112.573479,2017
23311,"Deltona, FL Urbanized Area",U,249432294,9702399,96.306,3.7460000000000004,28.991713,-81.261439,2017
23338,"Deming, NM Urban Cluster",C,21490311,0,8.297,0.0,32.266337,-107.752264,2017
23365,"Demopolis, AL Urban Cluster",C,13114044,112165,5.063,0.043,32.505990000000004,-87.82814599999999,2017
23392,"De Motte, IN Urban Cluster",C,9233481,591,3.565,0.0,41.193493,-87.21016999999999,2017
23419,"Denison, IA Urban Cluster",C,11192083,15184,4.321000000000001,0.006,42.018103,-95.347389,2017
23446,"Denmark, SC Urban Cluster",C,7029373,0,2.714,0.0,33.317242,-81.137062,2017
23473,"Denton, MD Urban Cluster",C,11791874,123015,4.553,0.047,38.872302000000005,-75.819755,2017
23500,"Denton--Lewisville, TX Urbanized Area",U,376211292,7168056,145.256,2.7680000000000002,33.093039000000005,-97.066276,2017
23513,"Denton Southwest, TX Urban Cluster",C,10175042,48329,3.929,0.019,33.126483,-97.240161,2017
23527,"Denver--Aurora, CO Urbanized Area",U,1728900798,35525144,667.5319999999999,13.716,39.710774,-104.955096,2017
23554,"Denver City, TX Urban Cluster",C,6702756,0,2.588,0.0,32.967345,-102.835102,2017
23608,"De Queen, AR Urban Cluster",C,10898528,33836,4.208,0.013000000000000001,34.043394,-94.343051,2017
23635,"DeQuincy, LA Urban Cluster",C,12480269,0,4.819,0.0,30.453765999999998,-93.438732,2017
23662,"DeRidder, LA Urban Cluster",C,42711465,250374,16.491,0.09699999999999999,30.856066,-93.294939,2017
23689,"Dermott, AR Urban Cluster",C,5060679,0,1.954,0.0,33.525415,-91.438477,2017
23716,"Desert Hot Springs, CA Urban Cluster",C,42740160,248358,16.502,0.096,33.944941,-116.49761799999999,2017
23743,"Des Moines, IA Urbanized Area",U,517744457,6169906,199.90200000000002,2.3819999999999997,41.619352,-93.656127,2017
23770,"De Soto, KS Urban Cluster",C,9833440,130967,3.7969999999999997,0.051,38.968024,-94.962657,2017
23797,"De Soto, MO Urban Cluster",C,10503907,332964,4.056,0.129,38.124145,-90.562573,2017
23824,"Detroit, MI Urbanized Area",U,3461116383,93835207,1336.345,36.23,42.490005,-83.227554,2017
23851,"Detroit Lakes, MN Urban Cluster",C,14957212,12375953,5.775,4.7780000000000005,46.799843,-95.829649,2017
23878,"Devils Lake, ND Urban Cluster",C,8356460,14898,3.2260000000000004,0.006,48.110226000000004,-98.858122,2017
23905,"Devine, TX Urban Cluster",C,11313070,35575,4.368,0.013999999999999999,29.148346999999998,-98.897989,2017
23959,"DeWitt, AR Urban Cluster",C,5677801,0,2.1919999999999997,0.0,34.290305,-91.338103,2017
23986,"De Witt, IA Urban Cluster",C,5490637,0,2.12,0.0,41.82412,-90.546675,2017
24013,"Dexter, MO Urban Cluster",C,15101947,31362,5.831,0.012,36.792409,-89.968991,2017
24040,"Diamondhead, MS Urban Cluster",C,13882988,135131,5.36,0.052000000000000005,30.394333000000003,-89.36550600000001,2017
